case_id,surface,bucket_key,total_variants,filled_variants,unique_opener60,unique_closer60,top_prefix60_ratio,opener_pass,closer_pass,prefix_pass,overall_pass
family-01,scriptedText.interrogation,"b|d-2|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-2|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-3|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-3|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-4|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-4|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"a|d-5|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S0|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S0|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S0|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S1|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S1|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S1|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S2|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S2|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S2|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S3|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S3|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S3|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S4|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S4|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S4|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S5|fact_pursuit",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S5|motive_search",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.interrogation,"b|d-5|S5|empathy_approach",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|early|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|mid|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|late|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|early|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|mid|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|late|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|early|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|mid|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|late|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-3|early|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-3|mid|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-3|late|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-4|early|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-4|mid|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-4|late|other",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-4|early|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-4|mid|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-4|late|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-5|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-5|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-5|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-5|early|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-5|mid|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-5|late|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-6|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-6|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-6|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-6|early|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-6|mid|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-6|late|self",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-7|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-7|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-7|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-7|early|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-7|mid|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-7|late|both",5,5,3,5,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|early|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|early|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|early|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|mid|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|mid|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|mid|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|late|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|late|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-1|late|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|early|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|early|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|early|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|mid|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|mid|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|mid|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|late|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|late|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-1|late|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|early|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|early|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|early|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|mid|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|mid|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|mid|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|late|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|late|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-2|late|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|early|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|early|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|early|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|mid|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|mid|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|mid|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|late|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|late|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|b|e-2|late|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|early|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|early|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|early|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|mid|1",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|mid|2",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|mid|3",10,10,3,10,0.4,true,true,true,true
family-01,scriptedText.evidence_present,"evidence_present|a|e-3|late|1",10,10,3,10,0.4,true,true,true,true
