row_id,channel,key,severity,issue_dim,kr_snippet,target_snippet,recommendation,note
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[35].variants[0].text","dialogue","b-d-1-S5-empathy-approach-v1","P0","D2,truth-leak,lieState","또 제가 나쁜 사람이 됐습니다. 알면서도 그 길밖에 없었습니다.","Your Honor, I now admit the truth — the contact was not seduction but warning about A's father's fraud, and the pain my silence caused Ms. Song is on me too. I admit my silence is what built the wound, and I am not going to step around that. I will state the facts as they are, and accept the responsibility that follows.","I became the bad person again. I knew it would happen, but I thought that was the only path.","EN makes the d-3/d-4 hidden fact explicit in a d-1 answer; static detector excludes interrogation channels, so this needs manual gating review."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[88].variants[0].text","dialogue","a-d-3-S5-motive-search-v1","P1","D2,cultural,legal-term","수민이가 경고하려 한 게 이거였다면, 저는 아버지 편만 들면서 수민이를 밀어낸 겁니다.","Your Honor, my father has a fraud history against Su-min — investment fraud and an unpaid debt — and the warning Ms. Choi was carrying to my fiance was that he could not let it happen again. My motive was fear of being abandoned, and I will not dress it up as anything else. I will state the facts as they are, and accept the responsibility that follows.","If this is what Su-min was trying to warn about, then I pushed her away while only taking my father's side.","EN over-legalizes the money pattern as fraud/investment fraud. Use factual borrowing/non-repayment only when KO states it."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[89].variants[1].text","dialogue","a-d-3-S5-empathy-approach-v2","P1","D2,cultural,legal-term","제가 믿어 온 가족의 모습이 무너질까 봐 겁이 납니다. 그런데 수민이한테 한 일도 떠올라서 더 아픕니다.","It is painful to say in court, but father extorted money from Su-min in the past, and what she was doing was warning my fiance — she could not let it happen again on her watch. I admit my own actions caused real harm, and I will not put that under my pain. I will not put the wound on the other side of the room any longer.","I am afraid the image of my family I believed in will collapse. But remembering what I did to Su-min hurts even more.","'Extorted money' is a stronger criminal/common-law frame than the KO and the matrix surface. Preserve the family-belief/empathy beat."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[105].variants[0].text","dialogue","b-d-3-S5-fact-pursuit-v1","P1","D2,cultural,legal-term","다은이에게 말하면 아버지 얘기까지 다 무너질까 봐, 또 제가 나쁜 사람 되는 쪽을 택했습니다.","Your Honor, A's father committed fraud against me — investment fraud with an unpaid debt — and recently he approached the fiance for money in the same pattern again. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.","I was afraid that telling Da-eun would collapse everything around her father, so I chose again to be the one who looked bad.","EN replaces avoidant self-sacrifice with an explicit legal-fact statement."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[179].variants[0].text","dialogue","b-d-5-S5-empathy-approach-v1","P1","D2,truth-leak,continuity","다은이가 '미안하다'고 해도 10년은 돌아오지 않습니다. 그래도 다은이를 미워하지는 않습니다.","Your Honor, the post was defamation, and I admit how badly it hurt — but I also admit that my silence about A's father's fraud is part of why Ms. Song reached for that post in the first place. I admit my silence is what built the wound, and I am not going to step around that. I will state the facts as they are, and accept the responsibility that follows.","Even if Da-eun says she is sorry, those ten years do not come back. Still, I do not want to hate her.","EN drags the father-fraud truth into a d-5 empathy line where KO is about lost time and not hating Da-eun."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[51].variants[0].text","dialogue","a-d-2-S5-fact-pursuit-v1","P1","D6,glossary","그 사람이 먼저 선을 넘은 거라면, 제가 수민이를 몰아간 게 더 잘못이었습니다.","Your Honor, I now know that my fiance approached first and crossed the line — he sent inappropriate messages to Ms. Choi, and Choi Sumin refused. I will not hide behind those records any longer. I will state the facts as they are, and accept the responsibility that follows.","Your Honor, I now know my fiancé approached first and crossed the line; he sent inappropriate messages to Ms. Choi, and Choi Su-min refused.","Glossary requires Choi Su-min and fiancé. This pattern repeats in entries[51]/[53]/[69]."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[69].variants[0].text","dialogue","b-d-2-S5-fact-pursuit-v1","P1","D2,D6,cultural","그걸 다은이에게 말하면 결혼 직전에 세상이 무너질까 봐 못 말했습니다.","Your Honor, on the message thread itself, the fiance approached first, the fiance crossed the line, and the fiance hit on her — that is, on me — and Choi Sumin refused. I will not hide the reason behind any of it any longer. I will state the facts as they are, and accept the responsibility that follows.","I could not tell Da-eun because I thought saying it right before the wedding would break everything. The original thread shows the fiancé approached first and that I refused.","'hit on her — that is, on me' is awkward and Choi Sumin violates glossary."
"src/data/scriptedText/friend-01.en.json::channels.witness.entries[0].witnessName","witness","witness-summon-w1","P1","D6,glossary","김세라","Sera Kim","Kim Se-ra","Locked glossary row WITNESS-002 requires Kim Se-ra. Same issue appears in witness entries[1],[2] and judge_witness_summon entries[0..2]."
"src/data/scriptedText/friend-01.en.json::channels.witness.entries[6].witnessName","witness","witness-summon-w3","P1","D6,glossary","오미경","Oh Mi-kyung","Oh Mi-gyeong","Locked glossary row WITNESS-006 requires Oh Mi-gyeong. Same issue appears in witness entries[7],[8] and judge_witness_summon entries[6..8]."
"src/data/scriptedText/friend-01.en.json::channels.evidence_present.entries[116].stageQuestion","scriptedText","evidence_present-d3-stageQuestion","P1","D6,glossary","최수민 씨가 왜 예비신랑에게 경고했는지 물어보십시오.","Please ask why Choi Soo-min warned her husband-to-be.","Please ask why Choi Su-min warned the fiancé.","Choi Soo-min violates glossary and husband-to-be misreads Song Da-eun's fiancé as Choi's husband-to-be."
"src/data/cases/generated/friend-01.en.json::duo.relationshipLedger[1].description","case_generated","relationshipLedger[1]","P1","D2,D3","과거 손절의 진짜 원인은 송다은 아버지의 차용금 미상환이었으나, 최수민은 송다은에게 말하지 못하고 악역을 자처했다.","The real cause of the loss in the past was Song Da-eun's father's non-repayment of a loan, but Choi Su-min was unable to tell Song Da-eun and declared himself a villain.","The real cause of the old fallout was Song Da-eun's father's unpaid loan, but Choi Su-min could not tell Song Da-eun and took on the villain role herself.","Wrong pronoun ('himself') and 'loss in the past' reads as finance jargon rather than relationship fallout."
"src/data/cases/generated/friend-01.en.json::evidence[0].name","case_generated","e-1.name","P1","D6,glossary","최수민→예비신랑 연락 기록","Choi Su-min -> Fiance Contact Logs","Choi Su-min → Fiancé Contact Logs","Locked glossary EVIDENCE-012 uses Fiancé and the arrow glyph; keep evidence label consistent."
"src/data/cases/generated/friend-01.en.json::evidence[0].surfaceDescription","case_generated","e-1.surfaceDescription","P2","D6,glossary","최수민 씨가 예비신랑에게 보낸 연락 기록이 존재한다.","There is a record of contact sent by Choi Su-min to the fiance.","There is a record of contact sent by Choi Su-min to the fiancé.","Term consistency: glossary and most current EN use fiancé with accent."
"src/data/dialogues/phase1/friend-01.en.json::dialogues[1].text","dialogue","phase1-dialogue-1","P2","D6,glossary","재판관님, 제 전 친구가 제 예비신랑한테 9일 동안 저렇게 연락했습니다. 전화 여섯 번, 문자 열한 번입니다. 이걸 보고도 그냥 오해라고 하면 저는 더 할 말이 없습니다.","Your Honor, my former friend reached out to my fiance like that for nine days. Six calls, eleven texts. If you look at this and still call it a misunderstanding, I have nothing more to say.","Your Honor, my former friend reached out to my fiancé like that for nine days. Six calls, eleven texts. If you look at this and still call it a misunderstanding, I have nothing more to say.","Phase1 has multiple unaccented fiance instances; glossary-facing term should be fiancé."
"src/data/scriptedText/friend-01.en.json::channels.judge_evidence_combo.entries[15].successEffects[1]","scriptedText","judgecombo-dc-4.b.q1-soft-successEffects[1]","P1","D6,glossary","최수민의 침묵 동기와 송다은의 성급한 단정이 함께 드러난다.","Choi Soo-min's motive for silence and Song Da-eun's hasty conclusion are revealed together.","Choi Su-min's motive for silence and Song Da-eun's hasty conclusion are revealed together.","Glossary violation in system/effect text; repeats across judge_evidence_combo entries[15..20]."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[12].variants[0].text","dialogue","a-d-1-S3-fact-pursuit-v1","P1","stance,D1","연락 기록을 봤습니다. 전화 6번, 문자 11번입니다.","Your Honor, over nine days my fiance received six calls and eleven messages from Su-min, and the records of that contact are exactly what I came in with. I admit that, in the moment, I confused my fear with what the records actually proved. I admit that my earlier answers were closer to a wall than to the truth.","Your Honor, over nine days my fiancé received six calls and eleven messages from Su-min. In the moment, I confused my fear with what the records actually proved; my earlier answers were closer to a wall than to the truth.","Stance:admit redundancy: repeated 'I admit' makes S3 sound like full confession and flattens lieState progression."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[13].variants[0].text","dialogue","a-d-1-S3-motive-search-v1","P1","stance,D1","답이 없는데도 그렇게 계속 보내는 건, 보통 용건 때문이라고 보긴 어렵습니다.","Your Honor, after the cutoff years ago, the only reason I can read into nine days of contact with my fiance is one I do not want to say out loud. I admit that my own fear shaped the story I told myself. I admit that my earlier answers were closer to a wall than to the truth.","Your Honor, after the old cutoff, nine days of contact with my fiancé looked like something I did not want to say out loud. My fear shaped the story I told myself, and my earlier answers were closer to a wall than to the truth.","Redundant admit formula repeats across entries[12..14] and should be compressed without losing partial-admission tone."
"src/data/scriptedAngles/friend-01_interrogation_answers.en.json::answers[23].variants[0].text","dialogue","d-1/S2/fact_pursuit/v1","P1","stance,D1","연락 기록은 봤습니다. 전화와 문자가 여러 번이었습니다. 다만 그 의미를 제가 다 안다고 말할 수는 없습니다.","I admit that nine days of calls and texts without an explanation gave Ms. Song every reason to read the worst. I admit only some of what is in the records themselves; I am not accepting the interpretation around them. I will own the wound my silence helped build.","Nine days of calls and texts without an explanation gave Ms. Song reason to read the worst. I can accept part of the record without accepting the interpretation around it.","S2 answer overuses 'I admit' twice and adds wound-owning language that belongs later."
"src/data/scriptedAngles/friend-01_interrogation_answers.en.json::answers[104].variants[0].text","dialogue","d-1/S4/fact_pursuit/v1","P1","stance,D1","연락 방식이 다은이를 아프게 했다는 건 인정합니다. 다만 제가 왜 그렇게 했는지는 아직 다 말하기 어렵습니다.","I admit that not coming to Ms. Song first was a choice that hurt her, even if my reasons were tangled. I admit responsibility for what I did, but the decisive circumstances I cannot fully tell here yet. I will own the wound my silence helped build.","Not coming to Ms. Song first hurt her, even if my reasons were tangled. I take responsibility for that, but I still cannot fully explain the decisive circumstances here.","Stance:admit redundancy plus 'own the wound' pushes S4 toward S5 confession."
"src/data/scriptedText/friend-01.en.json::channels.judge_evidence_combo.entries[16].variants[0].text","scriptedText","judgecombo-dc-4.b.q1-mid-v1","P2","D1,cultural","과거 카톡과 과거 송금 기록을 함께 보겠습니다. 최수민 씨, 오래된 금전 피해를 숨기고 악역으로 남은 선택에 대해 순서를 설명하십시오.","We will look at the old KakaoTalk chat and the past transfer records together. Ms. Choi, this bears on hiding the old financial harm and remaining the villain. Explain the choice and its order.","We will look at the old KakaoTalk chat and the past transfer records together. Ms. Choi, explain why you hid the old financial harm and chose to remain the villain.","'Explain the choice and its order' is translationese; make the action and sequence natural in English."
"src/data/scriptedText/friend-01.en.json::channels.judge_evidence_combo.entries[18].variants[0].text","scriptedText","judgecombo-dc-4.a.q1-soft-v1","P2","D1,cultural","과거 카톡과 과거 송금 기록을 함께 보겠습니다. 송다은 씨, 돈 흐름을 확인하기 전 과거 손절을 비난으로 채운 부분에 대해 차분히 답하십시오.","We will look at the old KakaoTalk chat and the past transfer records together. Ms. Song, this bears on filling the old fallout with blame before checking the money flow. Answer calmly, without forcing a conclusion beyond the record.","We will look at the old KakaoTalk chat and the past transfer records together. Ms. Song, answer calmly about how you filled the old fallout with blame before checking the money flow.","'This bears on filling...' is legalistic and stiff for judge copy."
"src/data/scriptedText/friend-01.en.json::channels.interrogation.entries[7].variants[1].text","dialogue","a-d-1-S2-motive-search-v2","P2","D2,cultural","그때부터 저는 그 사람을 좋게 볼 수 없었습니다. 이번 연락도 그 연장으로 해석했습니다.","What pushed me to read it the way I did was the cutoff history — once that history is on the table, the contact stops looking innocent. I will admit there were other explanations I refused to consider at the time. I will admit the middle layer and leave the core for the proper time.","After that, I could not see her in a good light. I read this contact as an extension of the same history, though I now see there were other explanations I refused to consider.","'Once that history is on the table' and 'middle layer/core' sound like template language and do not preserve the simple emotional register."
