row_id,channel,key,severity,issue_dim,kr_snippet,target_snippet,recommendation,note
"src/data/scriptedText/friend-01.json:channels.interrogation.entries[63].variants[1,6].text","dialogue","b-d-2-S3-fact-pursuit-v2/v7","P0","D1+lieState+truth_leak","제가 먼저 만든 흐름이 아닙니다. 그 사람이 먼저 선을 넘었습니다. / 다은이 몰래 보자는 말이 먼저 왔고 저는 끊었습니다.","제가 먼저 만든 흐름이 아닙니다. 그 사람이 먼저 선을 넘었습니다. / 다은이 몰래 보자는 말이 먼저 왔고 저는 끊었습니다.","제가 먼저 만든 흐름만은 아니었습니다. 원문 전체를 보면 답장의 성격도 따로 봐야 합니다.","S3/reveal:partial에서 d-2 행위 사실을 직접 진술. angle_catalog d-2는 S5 전 접근 주체와 거절 확정 금지."
"src/data/scriptedText/friend-01.json:channels.interrogation.entries[65].variants[7].text","dialogue","b-d-2-S3-empathy-approach-v8","P0","D1+lieState+truth_leak","다은아, 내 말이 늦었다는 건 알아. 다은아, 그 사람한테 먼저 선 넘은 건 나 아니야.","다은아, 내 말이 늦었다는 건 알아. 다은아, 그 사람한테 먼저 선 넘은 건 나 아니야.","다은아, 내 말이 늦었다는 건 알아. 그래도 원문을 보면 내가 호응만 한 건 아니야.","S3 empathy에서도 '먼저 선 넘은 건 나 아니야'는 접근 주체를 확정하는 직접 진실."
"src/data/scriptedText/friend-01.json:channels.interrogation.entries[66].variants[1,5].text","dialogue","b-d-2-S4-fact-pursuit-v2/v6","P0","D1+lieState+truth_leak","선 넘는 흐름이 보일 때마다 받아주지 않았습니다. 안 된다고 분명히 했습니다. / 재판관님, 이상형이라는 문구까지 있었습니다. 저는 거절했습니다.","선 넘는 흐름이 보일 때마다 받아주지 않았습니다. 안 된다고 분명히 했습니다. / 재판관님, 이상형이라는 문구까지 있었습니다. 저는 거절했습니다.","원문 전체를 보면 제가 그대로 받아들인 대화는 아니었습니다. 그래도 바로 공개하지 못한 책임은 제게 있습니다.","S4/reveal:partial이지만 '거절' 행위는 d-2 S5 직접 진실. 자백 본질 기준상 행위 시인 = 자백."
"src/data/scriptedText/friend-01.json:channels.contradiction_pursuit.entries[14].variants[0,1,5,6].text","dialogue","contra-b-d-2-S3-v1/v2/v6/v7","P0","D1+lieState+truth_leak","예비신랑이 먼저 사적인 말을 꺼냈고 저는 끊었습니다. / 커피와 이상형 얘기가 먼저 나와서 바로 선을 그었습니다.","예비신랑이 먼저 사적인 말을 꺼냈고 저는 끊었습니다. / 커피와 이상형 얘기가 먼저 나와서 바로 선을 그었습니다.","예비신랑 메시지 안에 그냥 넘기기 어려운 대목이 있었습니다. 제가 바로 말하지 못한 이유부터 설명하겠습니다.","S3 contradiction_pursuit에서 접근 주체와 거절 행위를 직접 공개. static detector는 exact substring만 봐서 이 paraphrase를 놓침."
"src/data/scriptedText/friend-01.json:channels.interrogation.entries[138].variants[0].text","dialogue","b-d-4-S4-fact-pursuit-v1","P0","D1+lieState+truth_leak","그걸 다은이에게 말하면 '네 아빠가 돈을 갚지 않은 사람이다'가 됩니다. 차마 못 말했습니다.","그걸 다은이에게 말하면 '네 아빠가 돈을 갚지 않은 사람이다'가 됩니다. 차마 못 말했습니다.","그걸 다은이에게 말하면 아버지 문제를 바로 보게 됩니다. 차마 못 말했습니다.","S4/reveal:partial에서 d-4 차용금 미상환 사실을 직접 말함. hidden keyword 본성상 '돈을 갚지 않음'은 행위/사실."
"src/data/scriptedText/friend-01.json:channels.dossier.entries[16].variants[1].text","dossier","dc-4-b-q1-mid-v2","P0","D1+lieBand+truth_leak","그분이 돈을 갚지 않았다는 사실을 말하면 다은이에게 아버지가 무너집니다.","그분이 돈을 갚지 않았다는 사실을 말하면 다은이에게 아버지가 무너집니다.","그분과의 돈 문제를 그대로 말하면 다은이에게 아버지가 무너집니다.","dossier mid/partial에서 d-4 핵심 fact를 직접 명명. late confession only 경로라면 mid-band 자백으로 보임."
"src/data/scriptedText/friend-01.json:channels.judge_evidence_combo.entries[21].variants[2].text","judge_evidence_combo","judgecombo-dc-5.a.q1-soft-v3","P0","D2+evidence_unlock+truth_leak","캡처에는 낙인이 번진 장면이, 대조표에는 반복된 침묵과 돈을 빌려 달라는 말의 흐름이 있습니다. 송다은 씨, 차분히 답하십시오.","캡처에는 낙인이 번진 장면이, 대조표에는 반복된 침묵과 돈을 빌려 달라는 말의 흐름이 있습니다. 송다은 씨, 차분히 답하십시오.","캡처에는 낙인이 번진 장면이, 대조표에는 반복된 침묵의 흐름이 있습니다. 송다은 씨, 차분히 답하십시오.","dc-5는 evidenceIds e-2,e-7 / relatedDisputes d-1,d-5인데 d-3 money ask truth를 끼워 넣음. source mismatch + hidden act/fact leak."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[45].variants[0..9].text","scriptedText","b-e-1-mid-stage1-v1..v10","P1","D3+archetype+duplication","반복 연락은 인정합니다. 다만 지금 공개된 기록만으로는 목적까지 단정하기 어렵습니다.","반복 연락은 인정합니다. 다만 지금 공개된 기록만으로는 목적까지 단정하기 어렵습니다.","10개 변형을 affect_flattening 톤 안에서 분산. 예: '연락한 사실은 맞습니다. 다만 이 기록만으로 목적까지 확정되지는 않습니다.' / '반복된 발신은 제 책임입니다. 목적은 원문을 더 봐야 합니다.'","variantsPerKey=10인데 10개가 완전 동일. Phase 1 e-6과 같은 변형성 손실 패턴."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[48].variants[0..9].text","scriptedText","b-e-1-late-stage1-v1..v10","P1","D3+archetype+duplication","그 연락에는 제가 설명해야 할 사정이 있었습니다. 현재 공개된 발신 내역만으로 그 목적을 전부 드러내기는 어렵습니다.","그 연락에는 제가 설명해야 할 사정이 있었습니다. 현재 공개된 발신 내역만으로 그 목적을 전부 드러내기는 어렵습니다.","10개 변형을 late band답게 책임 인정과 정보 보류 강도를 다르게 작성.","evidence_present stage1 late 그룹 10개 전부 동일."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[57].variants[0..9].text","scriptedText","a-e-1-late-stage1-v1..v10","P1","D3+archetype+duplication","연락 기록은 제가 왜 불안하게 받아들였는지 보여 줍니다. 다만 목적은 원문을 더 확인해야 합니다.","연락 기록은 제가 왜 불안하게 받아들였는지 보여 줍니다. 다만 목적은 원문을 더 확인해야 합니다.","premature_summary 톤으로 결론 선점형/한발 물러섬형/기록 기준형을 나눠 변형.","송다은 party:a 발화인데 10 variants identical. 캐릭터 톤 다양성 없음."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[75].variants[0..9].text","scriptedText","a-e-2-late-stage1-v1..v10","P1","D3+archetype+duplication","단톡방에 제가 올린 말은 성급했습니다. 사실 확인보다 감정이 앞섰다는 점은 인정합니다.","단톡방에 제가 올린 말은 성급했습니다. 사실 확인보다 감정이 앞섰다는 점은 인정합니다.","성급함 인정 / 단톡방 공개 책임 / 감정 선행을 각각 다른 문장으로 분산.","e-2 late stage1 10개 동일. stance:admit redundancy 정책상 같은 admission 문구 반복을 줄여야 함."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[84].variants[0..9].text","scriptedText","b-e-3-late-stage1-v1..v10","P1","D3+archetype+duplication","그 카톡 뒤에 제가 설명하지 못한 일이 있었습니다. 지금 공개된 대화만으로는 상대와 책임까지 단정하지 않겠습니다.","그 카톡 뒤에 제가 설명하지 못한 일이 있었습니다. 지금 공개된 대화만으로는 상대와 책임까지 단정하지 않겠습니다.","말하지 못한 일 / 공개된 대화의 한계 / 책임 단정 보류를 서로 다른 순서와 어휘로 10개 변형.","10 variants identical. affect_flattening 화자의 평평함은 유지하되 문장 반복은 피해야 함."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[90].variants[0..9].text","scriptedText","a-e-3-mid-stage1-v1..v10","P1","D3+archetype+duplication","손절 직전 대화에 빈칸이 있다는 점은 이제 보입니다. 다만 그 이유는 추가 기록과 함께 봐야 합니다.","손절 직전 대화에 빈칸이 있다는 점은 이제 보입니다. 다만 그 이유는 추가 기록과 함께 봐야 합니다.","'빈칸을 봄'과 '아직 이유 보류'를 유지하면서 인정 강도와 방어 톤을 변형.","mid stage인데 동일 문장 10회라 progression/rapport variation이 사라짐."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[102].variants[0..9].text","scriptedText","b-e-4-late-stage1-v1..v10","P1","D3+archetype+duplication","현재 공개된 첫 대화만으로는 선후관계를 끝까지 단정하기 어렵습니다. 이어지는 원문까지 확인해야 합니다.","현재 공개된 첫 대화만으로는 선후관계를 끝까지 단정하기 어렵습니다. 이어지는 원문까지 확인해야 합니다.","첫 대화 한계 / 원문 추가 확인 / 책임 보류를 다른 문장 구조로 변형.","e-4 late stage1 10개 동일. 이후 stage2/3는 다양하므로 stage1만 보정하면 됨."
"src/data/scriptedText/friend-01.json:channels.evidence_present.entries[111].variants[0..9].text","scriptedText","a-e-4-late-stage1-v1..v10","P1","D3+archetype+duplication","이 메시지는 제가 몰랐던 대화가 있었다는 점을 보여 줍니다. 누가 어디서 선을 넘었는지는 더 확인하겠습니다.","이 메시지는 제가 몰랐던 대화가 있었다는 점을 보여 줍니다. 누가 어디서 선을 넘었는지는 더 확인하겠습니다.","몰랐던 대화 인정 / 선후 보류 / 원문 확인 필요를 premature_summary 톤으로 10개 분산.","party:a late stage1 10개 동일. 변형성이 없어 같은 evidence presentation에서 반복감이 큼."
"src/data/cases/generated/friend-01.json:evidence[3].investigationStages[2].unlockHint","case_generated","e-4.investigationStages[2].unlockHint","P2","D6+natural_korean","마지막 페이지를 보면 술자리 뒤 이어진 문구와 최수민의 거절 답장이 함께 확인됩니다.","마지막 페이지를 보면 술자리 뒤 이어진 문구와 최수민의 거절 답장이 함께 확인됩니다.","마지막 페이지를 보면 술자리 뒤 이어진 문구와 최수민의 답장 흐름을 함께 볼 수 있습니다.","UI/system hint에서 '확인됩니다'는 시스템 로그 톤. 또한 '거절 답장'은 d-2 직접 진실에 가까우므로 surface 표현으로 낮추는 편이 안전."
