id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_e-5_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[e-5].label,e-5 개인 계좌의 큰 금액 출금,e-5 Large Personal Account Withdrawal,e-5 個人口座の高額出金,e-5 个人账户大额取款,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_e-6_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[e-6].label,"e-6 투자방 텔레그램 + 2,000만 원 송금",e-6 Investment Chat Telegram + ₩20M Transfer,"e-6 投資チャットのTelegram＋2,000万ウォン送金",e-6 投资群Telegram＋2000万韩元转账,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_e-7_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[e-7].label,e-7 통화·출입·계좌 이동 대조표,e-7 Call / Entry / Account Movement Chart,e-7 通話・出入・口座移動対照表,e-7 通话 / 出入 / 账户变动对照表,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_stmt-a-protect_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[stmt-a-protect].label,"A의 발언 ""혹시 모르니까 제 몫을 지키려 했어요""","A's statement: ""I tried to protect my share, just in case.""",Aの発言「念のため、自分の分を守ろうとしました」,A的发言：“以防万一，我想守住自己的那一份。”,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_stmt-b-family_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[stmt-b-family].label,"B의 발언 ""가족 쪽 일입니다""","B's statement: ""It is a family matter.""",Bの発言「家族側の事情です」,B的发言：“这是家里的事。”,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_stmt-b-repay_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[stmt-b-repay].label,"B의 발언 ""형이 곧 갚는다고 했습니다""","B's statement: ""My brother said he would pay it back soon.""",Bの発言「兄がすぐ返すと言っていました」,B的发言：“我哥说很快会还。”,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_w-1-angle_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[w-1-angle].label,w-1 오피스텔 경비 증언 축,w-1 Officetel Security Guard Testimony Track,w-1 オフィステル警備員の証言軸,w-1 韩式商住公寓保安证言轴,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_w-2-angle_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[w-2-angle].label,w-2 은행 직원 증언 축,w-2 Bank Clerk Testimony Track,w-2 銀行職員の証言軸,w-2 银行职员证言轴,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.nodes_w-3-angle_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.nodes[w-3-angle].label,w-3 박미라 증언 축,w-3 Park Mi-ra Testimony Track,w-3 パク・ミラの証言軸,w-3 朴美罗证言轴,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-1_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-1].judgeHint,이제 오피스텔 경비를 증인으로 불러 동선을 확정하실 수 있습니다.,You can now call the Officetel Security Guard as a witness to confirm the route.,これでオフィステル警備員を証人として呼び、動線を確定できます。,现在可以传唤韩式商住公寓保安作证，确认动线。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-1_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-1].label,dc-1 오피스텔의 사람들,dc-1 People at the Officetel,dc-1 オフィステルの人々,dc-1 韩式商住公寓里的人,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-1_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-1].noteText,오피스텔의 사람들,People at the Officetel,オフィステルの人々,韩式商住公寓里的人,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-1_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-1].summary,외도라는 첫 인상을 가족 쪽 사정으로 다시 보게 만드는 카드,A card that reframes the first impression of an affair as a Family Circumstances.,不倫という第一印象を、家族側の事情として見直させるカード。,这张卡会把“出轨”的第一印象重新导向家族方面的情况。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-2_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-2].judgeHint,이 감정 패턴을 이준호 씨에게 직접 추궁하시거나 발신자 미상 문자(e-4)를 제시하면 구체적 사연이 드러날 것입니다.,"Press Mr. Lee Jun-ho on this emotional pattern, or present the Text from Unknown Sender (e-4), and the details will emerge.",この感情パターンをイ・ジュノさんに直接追及するか、送信者不明のメッセージ（e-4）を提示すれば、具体的な事情が明らかになります。,直接追问李俊浩先生这种情绪模式，或出示未知发件人短信（e-4），具体缘由就会浮现。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-2_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-2].label,dc-2 시댁 얘기만 나오면 싸움,dc-2 Fights Whenever the In-Laws Come Up,dc-2 義実家の話になるたび争う,dc-2 一提婆家就争吵,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-2_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-2].noteText,시댁 얘기만 나오면 싸움,Fights Whenever the In-Laws Come Up,義実家の話になるたび争う,一提婆家就争吵,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-2_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-2].summary,B가 입을 닫게 만드는 두려움의 정체를 가늠하는 카드,A card that gauges the fear keeping B silent.,Bに口を閉ざさせている恐れの正体を見極めるカード。,这张卡用来判断让B闭口不言的恐惧究竟是什么。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-3_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-3].judgeHint,은행 직원을 증인으로 불러 공동 적금 해지 절차와 위임장 진위를 확인해 보십시오.,Call the Bank Clerk as a witness to verify the joint savings cancellation procedure and the power of attorney.,銀行職員を証人として呼び、共同積立預金の解約手続きと委任状の真偽を確認してください。,传唤银行职员作证，核实共同储蓄账户解约程序和委托书真伪。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-3_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-3].label,"dc-3 3,000만 원의 권한",dc-3 Authority over ₩30M,"dc-3 3,000万ウォンの権限",dc-3 3000万韩元的权限,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-3_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-3].noteText,"3,000만 원의 권한",Authority over ₩30M,"3,000万ウォンの権限",3000万韩元的权限,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-3_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-3].summary,"공동 적금 해지의 권한이 누구에게 있었는지, 위임장 처리가 정당했는지를 묻는 카드",A card asking who had authority to cancel the joint savings account and whether the power of attorney was handled properly.,共同積立預金を解約する権限が誰にあったのか、委任状の処理が正当だったのかを問うカード。,这张卡追问谁有权解约共同储蓄账户，以及委托书处理是否正当。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-4_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-4].judgeHint,"이제 이준호 씨 가족 쪽 상황을 직접 확인하거나, 동기 탐색으로 숨긴 이유를 물어볼 수 있습니다.","You can now check Mr. Lee Jun-ho's Family Circumstances directly, or use a motive probe to ask why he hid them.",これでイ・ジュノさんの家族側の事情を直接確認するか、動機探索で隠した理由を尋ねられます。,现在可以直接确认李俊浩先生家族方面的情况，或通过动机探查询问他隐瞒的原因。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-4_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-4].label,"dc-4 2,000만 원의 수치",dc-4 The ₩20M Issue,"dc-4 2,000万ウォンの問題",dc-4 2000万韩元的问题,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-4_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-4].noteText,"2,000만 원의 수치",The ₩20M Issue,"2,000万ウォンの問題",2000万韩元的问题,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-4_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-4].summary,"이준호 씨의 개인 자금이 어디로, 왜 빠져나갔는지 묻는 카드",A card asking where Mr. Lee Jun-ho's personal funds went and why.,イ・ジュノさんの個人資金がどこへ、なぜ流出したのかを問うカード。,这张卡追问李俊浩先生的个人资金流向何处、为何流出。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-5_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-5].judgeHint,박미라 증인이 투자방 가입 경로를 결정적으로 채워줄 것입니다.,Witness Park Mi-ra will decisively fill in how the investment chat was joined.,パク・ミラ証人が、投資チャットに入った経路を決定的に補ってくれるでしょう。,朴美罗证人会关键性地补上加入投资群的路径。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-5_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-5].label,"dc-5 6,000만 원의 순서",dc-5 Order of the ₩60M,"dc-5 6,000万ウォンの順序",dc-5 6000万韩元的先后顺序,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-5_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-5].noteText,"6,000만 원의 순서",Order of the ₩60M,"6,000万ウォンの順序",6000万韩元的先后顺序,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-5_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-5].summary,숨김의 시작과 실제 송금 실행을 분리하는 카드,A card separating the start of concealment from the actual transfer.,隠蔽の始まりと実際の送金実行を切り分けるカード。,这张卡用于区分隐瞒的开始与实际转账的执行。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-6_.judgeHint,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-6].judgeHint,문자와 구매 품목이 같은 가족 쪽 정황을 가리킵니다. 누구와 관련된 일인지와 왜 숨겼는지를 따로 확인해야 합니다.,The text and purchased items point to the same Family Circumstances. Confirm separately who it involved and why it was hidden.,メッセージと購入品目は、同じ家族側の事情を指しています。誰に関わることなのか、なぜ隠したのかを別々に確認する必要があります。,短信和购买物品指向同一件家族方面的情况。需要分别确认与谁有关，以及为何隐瞒。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-6_.label,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-6].label,dc-6 가족 쪽 정황,dc-6 Family Circumstances,dc-6 家族側の事情,dc-6 家族方面的情况,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-6_.noteText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-6].noteText,가족 쪽 정황,Family Circumstances,家族側の事情,家族方面的情况,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.outputs_dc-6_.summary,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.outputs[dc-6].summary,영수증의 참고서와 문자 속 학교 알림을 함께 보며 가족 쪽 정황을 분리하는 카드,A card that separates the Family Circumstances by reading the receipt's workbook together with the school notice in the texts.,レシートの参考書とメッセージ内の学校通知を合わせて見て、家族側の事情を切り分けるカード。,这张卡通过对照收据中的参考书和短信里的学校通知，分离出家族方面的情况。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-1_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-1].discoveryText,영수증 구매 위치와 블랙박스 정차 좌표가 일치한다. 오피스텔 근처에서만 구매한 패턴이 확정된다.,The receipt purchase locations match the dashcam stop coordinates. A pattern of buying only near the Officetel is confirmed.,レシートの購入場所とドライブレコーダーの停車座標が一致します。オフィステル付近でのみ購入していたパターンが確定します。,收据购买地点与行车记录仪停车坐标一致。只在韩式商住公寓附近购买的模式得到确认。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-2_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-2].discoveryText,영수증 묶음 속 중학교 참고서와 문자에 섞인 학교 알림이 가족 쪽 정황으로 맞물린다.,The middle-school workbook in the receipt bundle and the school notice mixed into the texts align as Family Circumstances.,レシートの束にある中学校の参考書と、メッセージに混ざった学校通知が、家族側の事情として噛み合います。,收据包里的中学参考书与短信中夹杂的学校通知相互吻合，指向家族方面的情况。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-3_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-3].discoveryText,새벽 통화와 큰돈 출금 기록이 같은 시간대에 겹칩니다. 돈의 이동처와 배우자에게 숨긴 이유를 직접 확인해야 합니다.,The early-morning call and large withdrawal records overlap in the same period. Confirm directly where the money went and why it was hidden from the spouse.,早朝の通話と高額出金記録が同じ時間帯に重なります。金の行き先と、配偶者に隠した理由を直接確認する必要があります。,凌晨通话与大额取款记录在同一时段重叠。需要直接确认钱去了哪里，以及为何瞒着配偶。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-4_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-4].discoveryText,공동 적금 해지액과 투자방 송금액이 정확히 일치한다. 빠져나간 돈의 행선지가 확정된다.,The joint savings cancellation amount exactly matches the transfer to the investment chat. The destination of the withdrawn money is confirmed.,共同積立預金の解約額と投資チャットへの送金額が正確に一致します。流出した金の行き先が確定します。,共同储蓄账户解约金额与投资群转账金额完全一致。流出资金的去向得到确认。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-5_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-5].discoveryText,박지연 씨의 '제 몫을 지키려 했다'는 말과 위임장 처리 정황이 같은 방향을 가리킨다. 공동 적금 해지가 우발이 아니라 자각된 행위였음이 드러난다.,"Ms. Park Ji-yeon's claim that she ""tried to protect her share"" and the power-of-attorney handling point in the same direction. The joint savings cancellation was not accidental, but a deliberate act.",パク・ジヨンさんの「自分の分を守ろうとした」という言葉と委任状処理の状況は、同じ方向を指しています。共同積立預金の解約が偶発ではなく、自覚的な行為だったことが明らかになります。,朴智妍女士“想守住自己的那一份”的说法，与委托书处理情况指向同一方向。共同储蓄账户解约并非偶然，而是有意识的行为。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-6_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-6].discoveryText,가족 쪽 일이라는 해명이 문자 내용과 맞물립니다. 상대가 누구인지와 돌봄 범위를 직접 확인할 필요가 있습니다.,The explanation that it was a family matter aligns with the text messages. Confirm directly who the other person was and what care was provided.,家族側の用事だったという説明が、メッセージの内容と噛み合います。相手が誰なのか、世話の範囲がどこまでだったのかを直接確認する必要があります。,“家里的事”这一解释与短信内容吻合。需要直接确认对方是谁，以及照顾范围。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_combinationLab.recipes_combine-7_.discoveryText,case_surface_content,src/data/cases/generated,spouse-01,combinationLab.recipes[combine-7].discoveryText,"""가족 쪽 일""이라는 말과 ""제 몫을 지키려 했다""는 말을 나란히 놓으면, 서로에게 먼저 말하지 않은 이유가 겹친다.","Placed side by side, ""a family matter"" and ""I tried to protect my share"" reveal overlapping reasons for not telling each other first.",「家族側の用事」と「自分の分を守ろうとした」を並べると、互いに先に話さなかった理由が重なります。,把“家里的事”和“想守住自己的那一份”并排来看，双方没有先告诉对方的理由发生了重叠。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_context.caseName,case_surface_content,src/data/cases/generated,spouse-01,context.caseName,새벽 통화기록,Early-Morning Call Logs,早朝の通話記録,凌晨通话记录,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_context.description,case_surface_content,src/data/cases/generated,spouse-01,context.description,매일 퇴근 후 같은 오피스텔에 들렀다 오는 남편. 차에서 발견된 여성용품 영수증. 새벽의 통화. 아내는 남편의 딴 살림을 확신한다.,A husband who stops at the same Officetel every day after work. Receipts for women's items found in his car. Calls in the early morning. His wife becomes convinced he has a secret household.,毎日退勤後に同じオフィステルへ立ち寄る夫。車内で見つかった女性用品のレシート。早朝の通話。妻は夫が別の家庭を持っていると確信する。,丈夫每天下班后都去同一处韩式商住公寓。车里发现了女性用品收据。凌晨的通话。妻子确信丈夫另立家室。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_context.triggerAmplifier,case_surface_content,src/data/cases/generated,spouse-01,context.triggerAmplifier,"초반에는 영수증(머리끈/틴트), 오피스텔 GPS, 새벽 통화가 한 방향으로만 겹쳐 외도처럼 보인다. 그러나 단서를 더 들춰 볼수록 그 그림은 흔들리고, 양쪽 모두 말하지 못한 사정과 돈의 움직임이 차례로 드러나면서 사건의 중심은 외도 의심 너머로 뒤집힌다.","At first, the receipts (hair ties/lip tint), Officetel GPS, and early-morning calls all point in one direction: an affair. But as more clues surface, that picture falters. Unspoken circumstances on both sides and the movement of money come to light, shifting the case beyond suspicion of infidelity.",序盤では、レシート（ヘアゴム／リップティント）、オフィステルのGPS、早朝の通話が一方向に重なり、不倫のように見える。しかし手がかりを掘り下げるほどその構図は揺らぎ、双方が言えなかった事情と金の動きが順に明らかになり、事件の中心は不倫疑惑の先へと反転する。,一开始，收据（发圈/唇釉）、韩式商住公寓GPS和凌晨通话都指向同一个方向，看起来像是出轨。但线索越挖越多，这幅图景开始动摇。双方都没说出口的情况和金钱流向逐一浮现，案件核心也从出轨嫌疑翻转到更深处。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_disputes_d-1_.judgmentStatement,case_surface_content,src/data/cases/generated,spouse-01,disputes[d-1].judgmentStatement,오피스텔 방문의 실체는 외도가 아니라 가족 돌봄이었다.,"The Officetel visits were not an affair, but family care.",オフィステル訪問の実体は不倫ではなく、家族の世話だった。,韩式商住公寓探访的实质不是出轨，而是照顾家人。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_disputes_d-1_.mediationLink,case_surface_content,src/data/cases/generated,spouse-01,disputes[d-1].mediationLink,외도 오해와 가족 돌봄,Misunderstood Affair and Family Care,不倫の誤解と家族の世話,出轨误会与照顾家人,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_disputes_d-1_.name,case_surface_content,src/data/cases/generated,spouse-01,disputes[d-1].name,오피스텔 방문과 새벽 전화,Officetel Visit and Early-Morning Call,オフィステル訪問と早朝の電話,韩式商住公寓探访与凌晨电话,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
