id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
tutorial_pc.tutorial.spouse01.evidence-investigate-e2.title,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.evidence-investigate-e2.title,증거 조사,Examine Evidence,証拠調査,证据调查,Tutorial step 6 title.
tutorial_pc.tutorial.spouse01.evidence-investigate-e2.body,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.evidence-investigate-e2.body,증거를 자세히 살펴 단서를 얻는다.,Examine evidence closely to uncover clues.,証拠を詳しく調べ、手がかりを得る。,仔细调查证据，获取线索。,Tutorial step 6 body — 학습 의도: 증거는 조사해야 깊어진다.
tutorial_pc.tutorial.spouse01.evidence-present-e2-to-b.title,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.evidence-present-e2-to-b.title,증거 제시,Present Evidence,証拠提示,出示证据,Tutorial step 7 title — 첫 클라이맥스.
tutorial_pc.tutorial.spouse01.evidence-present-e2-to-b.body,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.evidence-present-e2-to-b.body,증거를 제시해 진술을 흔든다.,Present evidence to challenge a statement.,証拠を提示し、陳述を揺さぶる。,出示证据，动摇陈述。,Tutorial step 7 body — 학습 의도: 증거는 대상과 쟁점에 맞춰 써야 한다.
tutorial_pc.tutorial.spouse01.feedback-acknowledge.title,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.feedback-acknowledge.title,반응 확인,Check Reaction,反応確認,查看反应,Tutorial step 8 title.
tutorial_pc.tutorial.spouse01.feedback-acknowledge.body,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.feedback-acknowledge.body,진술의 변화가 그대로 드러난다.,Statement changes are shown plainly.,陳述の変化がそのまま表れる。,陈述的变化会直接显现。,Tutorial step 8 body — 학습 의도: 결과 팝업은 다음 행동 힌트다.
tutorial_pc.tutorial.spouse01.observation-hint.title,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.observation-hint.title,재판관 수첩,Judge's Notebook,裁判官ノート,法官笔记,Tutorial step 9 title — JudgeNotebookSection 안내.
tutorial_pc.tutorial.spouse01.observation-hint.body,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.observation-hint.body,중요한 변화는 여기에 기록된다.,Important changes are recorded here.,重要な変化はここに記録される。,重要变化会记录在这里。,Tutorial step 9 body — 학습 의도: 영구 기록 시스템 인지.
tutorial_pc.tutorial.spouse01.tutorial-complete.title,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.tutorial-complete.title,준비 완료,Ready,準備完了,准备就绪,Tutorial step 10 title — 튜토리얼 종료.
tutorial_pc.tutorial.spouse01.tutorial-complete.body,ui_i18n_message,src/i18n/messages/tutorial.ts,spouse-01,pc.tutorial.spouse01.tutorial-complete.body,이제 진실은 당신이 직접 밝힌다.,Now the truth is yours to uncover.,ここから真実はあなたが明らかにする。,接下来，由你揭开真相。,Tutorial step 10 body — 게임 본질을 한 줄로 압축. CLAUDE.md 핵심 원칙 reflect.
tutorial_pc.tutorial.spouse01.skip-button,ui_i18n_message,src/i18n/messages/tutorial.ts,,pc.tutorial.spouse01.skip-button,튜토리얼 건너뛰기,Skip Tutorial,チュートリアルをスキップ,跳过教程,튜토리얼 우상단 skip 버튼 텍스트.
tutorial_pc.tutorial.spouse01.waiting-target,ui_i18n_message,src/i18n/messages/tutorial.ts,,pc.tutorial.spouse01.waiting-target,안내 준비 중,Preparing Guidance,案内を準備中,指引准备中,target 요소가 아직 찾아지지 않을 때 표시되는 폴백 카피.
impact_pc.impact.dispute-emerge.title,ui_i18n_message,src/components/pc/feedback/DiscoveryFeedbackWatcher.tsx,,pc.impact.dispute-emerge.title,새로운 쟁점,New Issue,新たな争点,新的争议点,Beat 1 bigTypography — 새 쟁점 등장 시 대형 메인 텍스트. dispute.label은 별도 subtitle 동적 주입.
impact_pc.impact.evidence-hit.chip,ui_i18n_message,src/hooks/useActionDispatch.ts,,pc.impact.evidence-hit.chip,결정적 단서,Critical Clue,決定的手がかり,关键线索,Beat 2 chip label — 증거 hard hit 시 카드 우측 상단 chip (11px). 5자 시각 가독성.
impact_pc.impact.verdict-entry.title,ui_i18n_message,src/engine/presentationEngine.ts,,pc.impact.verdict-entry.title,최종 판단,Final Judgment,最終判断,最终判断,Beat 4 bigTypography — 판결 진입(phase 6→7) cutscene 대형 텍스트. localizeRuntimeText 호출 사용 중.
impact_pc.impact.h-d3-climax.bigTypography,ui_i18n_message,src/components/pc/feedback/DiscoveryFeedbackWatcher.tsx,spouse-01,pc.impact.h-d3-climax.bigTypography,사건이 완전히 다르게 보인다,The Case Shifts,事件が一変する,案件骤变,Beat 5 (T3) bigTypography — spouse-01 h-d3 책임축 반전. 사건당 1회. 진실 누설 0. 메타 신호.
impact_pc.impact.h-d3-climax.subtitle,ui_i18n_message,src/components/pc/feedback/DiscoveryFeedbackWatcher.tsx,spouse-01,pc.impact.h-d3-climax.subtitle,어디서부터 어긋났을까,Where did it go wrong,どこから食い違ったのか,从哪里开始偏离,Beat 5 (T3) subtitle — bigTypography 아래 amber tone. 자기 회고 의문 어조(부호 없음).
