id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v1].behaviorHint,죄책감과 불안을 시간의 흐름 안에서 묻는다. 감정이 커진 지점을 기억하게 만드는 질문이다.,It asks about guilt and anxiety within the flow of time. The question makes them remember where the emotion grew stronger.,罪悪感と不安を時間の流れの中で尋ねる。感情が大きくなった地点を思い出させる質問。,在时间流中询问罪疚感和不安。这个问题让人回想情绪变强的节点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v1_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v1].text,"윤정후 씨, 어머니가 흔들리는 모습을 보면서도 문서를 들이민 데 죄책감이 있었습니까.","Mr. Yoon Jeong-hu, did you feel guilty for presenting the document even while watching your mother waver?",ユン・ジョンフさん、お母様が揺れている姿を見ながらも書類を差し出したことに、罪悪感はありましたか。,尹正厚先生，看着母亲动摇，却仍把文件递上去，你对此有过罪疚感吗？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v2].behaviorHint,죄책감과 불안을 시간의 흐름 안에서 묻는다. 감정이 커진 지점을 기억하게 만드는 질문이다.,It asks about guilt and anxiety within the flow of time. The question makes them remember where the emotion grew stronger.,罪悪感と不安を時間の流れの中で尋ねる。感情が大きくなった地点を思い出させる質問。,在时间流中询问罪疚感和不安。这个问题让人回想情绪变强的节点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v2_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v2].text,"윤태성 씨, 혹시 어머니가 정말 판단하지 못하실까 봐 무서웠던 순간이 있었습니까.","Mr. Yoon Tae-seong, was there a moment when you were afraid your mother truly could no longer make judgments?",ユン・テソンさん、お母様が本当に判断できなくなっているのではないかと怖くなった瞬間はありましたか。,尹泰成先生，有没有哪个瞬间，你害怕母亲真的已经无法判断？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v3].behaviorHint,죄책감과 불안을 시간의 흐름 안에서 묻는다. 감정이 커진 지점을 찾는다.,It asks about guilt and anxiety within the flow of time. It looks for the point where the emotion grew stronger.,罪悪感と不安を時間の流れの中で尋ねる。感情が大きくなった地点を探る。,在时间流中询问罪疚感和不安，寻找情绪变强的节点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v3_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v3].text,"윤정후 씨, 윤태성 씨를 피했다는 말을 들을 때 어떤 감정이 올라옵니까.","Mr. Yoon Jeong-hu, what feeling rises in you when you hear that you avoided Mr. Yoon Tae-seong?",ユン・ジョンフさん、ユン・テソンさんを避けたと言われると、どんな感情が湧きますか。,尹正厚先生，听到别人说你在避开尹泰成先生时，你心里会涌起什么情绪？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v4].behaviorHint,죄책감과 불안을 시간의 흐름 안에서 묻는다. 감정이 커진 지점을 찾는다.,It asks about guilt and anxiety within the flow of time. It looks for the point where the emotion grew stronger.,罪悪感と不安を時間の流れの中で尋ねる。感情が大きくなった地点を探る。,在时间流中询问罪疚感和不安，寻找情绪变强的节点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v4_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v4].text,"윤태성 씨, 어머니 곁에서 밀려났다고 느낀 순간이 있었습니까.","Mr. Yoon Tae-seong, was there a moment when you felt pushed away from your mother's side?",ユン・テソンさん、お母様のそばから押し出されたと感じた瞬間はありましたか。,尹泰成先生，有没有哪个瞬间，你觉得自己被推离了母亲身边？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v5].behaviorHint,죄책감과 불안을 시간의 흐름 안에서 묻는다. 감정이 커진 지점을 찾는다.,It asks about guilt and anxiety within the flow of time. It looks for the point where the emotion grew stronger.,罪悪感と不安を時間の流れの中で尋ねる。感情が大きくなった地点を探る。,在时间流中询问罪疚感和不安，寻找情绪变强的节点。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy-approach-2-v5_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy-approach-2-v5].text,"두 분, 같은 방을 두고 서로 다른 기억이 생긴 이유를 말씀해 주십시오.","Both of you, tell me why the same room left you with such different memories.",お二人とも、同じ部屋をめぐってなぜそれぞれ違う記憶が生まれたのか、話してください。,两位，请说明为什么围绕同一个房间，会留下彼此不同的记忆。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v1].behaviorHint,사실 뒤에 눌려 있던 두려움을 직접 건드린다. 관계 붕괴를 무서워한 마음을 말하게 하는 단계다.,It touches directly on the fear pressed down behind the facts. This stage lets them speak about the fear of the relationship falling apart.,事実の背後に押し込められていた恐れに直接触れる。関係が崩れることを怖がった気持ちを語らせる段階。,直接触及事实背后被压住的恐惧。这一步让人说出害怕关系崩塌的心情。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v1_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v1].text,"윤정후 씨, 윤태성 씨가 알게 되면 일이 더 커질까 두려웠다는 뜻입니까.","Mr. Yoon Jeong-hu, do you mean you were afraid things would grow worse if Mr. Yoon Tae-seong found out?",ユン・ジョンフさん、ユン・テソンさんが知れば事がさらに大きくなるのではないかと恐れていた、という意味ですか。,尹正厚先生，你的意思是，你害怕尹泰成先生知道后事情会变得更大吗？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v2].behaviorHint,사실 뒤에 눌려 있던 두려움을 직접 건드린다. 관계 붕괴를 무서워한 마음을 말하게 하는 단계다.,It touches directly on the fear pressed down behind the facts. This stage lets them speak about the fear of the relationship falling apart.,事実の背後に押し込められていた恐れに直接触れる。関係が崩れることを怖がった気持ちを語らせる段階。,直接触及事实背后被压住的恐惧。这一步让人说出害怕关系崩塌的心情。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v2_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v2].text,"윤태성 씨, 윤정후 씨를 의심하는 마음 뒤에 어머니를 지키지 못했다는 자책도 있었습니까.","Mr. Yoon Tae-seong, behind your suspicion of Mr. Yoon Jeong-hu, was there also self-blame for not protecting your mother?",ユン・テソンさん、ユン・ジョンフさんを疑う気持ちの裏に、お母様を守れなかったという自責もありましたか。,尹泰成先生，在你怀疑尹正厚先生的背后，是否也有没能保护母亲的自责？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v3].behaviorHint,사실 뒤에 눌려 있던 두려움을 직접 건드린다. 관계의 균열을 보게 한다.,It touches directly on the fear pressed down behind the facts. It makes them look at the fracture in the relationship.,事実の背後に押し込められていた恐れに直接触れる。関係の亀裂を見せる。,直接触及事实背后被压住的恐惧，让人看见关系中的裂缝。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v3_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v3].text,"윤정후 씨, 도움과 개입 사이에서 죄책감을 느낀 순간이 있었습니까.","Mr. Yoon Jeong-hu, was there a moment when you felt guilty over the line between helping and intervening?",ユン・ジョンフさん、助けることと介入することの間で罪悪感を覚えた瞬間はありましたか。,尹正厚先生，在帮助与介入之间，你有没有感到过罪疚的瞬间？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v4].behaviorHint,사실 뒤에 눌려 있던 두려움을 직접 건드린다. 관계의 균열을 보게 한다.,It touches directly on the fear pressed down behind the facts. It makes them look at the fracture in the relationship.,事実の背後に押し込められていた恐れに直接触れる。関係の亀裂を見せる。,直接触及事实背后被压住的恐惧，让人看见关系中的裂缝。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v4_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v4].text,"윤태성 씨, 윤정후 씨 침묵이 왜 더 큰 상처로 느껴졌습니까.","Mr. Yoon Tae-seong, why did Mr. Yoon Jeong-hu's silence feel like a deeper wound?",ユン・テソンさん、ユン・ジョンフさんの沈黙は、なぜより大きな傷として感じられたのですか。,尹泰成先生，为什么尹正厚先生的沉默会让你感到更深的伤害？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v5].behaviorHint,사실 뒤에 눌려 있던 두려움을 직접 건드린다. 관계의 균열을 보게 한다.,It touches directly on the fear pressed down behind the facts. It makes them look at the fracture in the relationship.,事実の背後に押し込められていた恐れに直接触れる。関係の亀裂を見せる。,直接触及事实背后被压住的恐惧，让人看见关系中的裂缝。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy-approach-3-v5_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy-approach-3-v5].text,"두 분, 어머니를 위한다는 말이 서로에게 어떻게 들렸는지 답해 주십시오.","Both of you, answer how the words ""for Mother"" sounded to each of you.",お二人とも、「お母様のため」という言葉が相手にはどう聞こえたのか、答えてください。,两位，请回答“为了母亲”这句话在彼此听来是什么样的。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v1].behaviorHint,가장 무거운 감정을 선택하게 만든다. 책임과 상처 가운데 무엇이 더 크게 남는지 스스로 보게 하는 질문이다.,It makes them choose the heaviest emotion. The question lets them see for themselves what remains larger: responsibility or hurt.,いちばん重い感情を選ばせる。責任と傷のどちらがより大きく残っているのかを自分で見させる質問。,让人选择最沉重的情绪。这个问题让他们自己看清，责任与伤害之中哪一边留下得更重。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v1_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v1].text,"윤정후 씨, 지금 더 무거운 것은 어머니 뜻을 붙들었다는 마음입니까, 윤태성 씨를 배제했다는 죄책감입니까.","Mr. Yoon Jeong-hu, what weighs more on you now: the feeling that you held on to your mother's wishes, or the guilt of excluding Mr. Yoon Tae-seong?",ユン・ジョンフさん、今より重いのは、お母様の意思を守ったという気持ちですか、それともユン・テソンさんを排除したという罪悪感ですか。,尹正厚先生，现在更沉重的是你守住了母亲意愿的心情，还是排除了尹泰成先生的罪疚感？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v2].behaviorHint,가장 무거운 감정을 선택하게 만든다. 책임과 상처 가운데 무엇이 더 크게 남는지 스스로 보게 하는 질문이다.,It makes them choose the heaviest emotion. The question lets them see for themselves what remains larger: responsibility or hurt.,いちばん重い感情を選ばせる。責任と傷のどちらがより大きく残っているのかを自分で見させる質問。,让人选择最沉重的情绪。这个问题让他们自己看清，责任与伤害之中哪一边留下得更重。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v2_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v2].text,"윤태성 씨, 진실을 찾으려는 마음과 장남으로 남고 싶었던 마음 중 무엇이 더 컸습니까.","Mr. Yoon Tae-seong, which was stronger: your wish to find the truth, or your wish to remain the eldest son?",ユン・テソンさん、真実を探したい気持ちと、長男であり続けたい気持ちでは、どちらが大きかったですか。,尹泰成先生，你想寻找真相的心，和想继续作为长子的心，哪一个更强？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy-approach-4-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy-approach-4-v3].behaviorHint,가장 무거운 감정을 선택하게 만든다. 책임과 상처를 스스로 보게 한다.,It makes them choose the heaviest emotion. It lets them see responsibility and hurt for themselves.,いちばん重い感情を選ばせる。責任と傷を自分で見させる。,让人选择最沉重的情绪，让他们自己看见责任与伤害。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy-approach-4-v3_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy-approach-4-v3].text,"윤정후 씨, 지금 가장 후회되는 것은 서두른 일입니까, 설명하지 않은 일입니까.","Mr. Yoon Jeong-hu, what do you regret most now: rushing, or failing to explain?",ユン・ジョンフさん、今いちばん後悔しているのは、急いだことですか、それとも説明しなかったことですか。,尹正厚先生，现在你最后悔的是太过仓促，还是没有说明？,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy-approach-4-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy-approach-4-v4].behaviorHint,가장 무거운 감정을 선택하게 만든다. 책임과 상처를 스스로 보게 한다.,It makes them choose the heaviest emotion. It lets them see responsibility and hurt for themselves.,いちばん重い感情を選ばせる。責任と傷を自分で見させる。,让人选择最沉重的情绪，让他们自己看见责任与伤害。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
