id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
case_surface_content_src_data_cases_generated_spouse-01_meta.anchorTruth,case_surface_content,src/data/cases/generated,spouse-01,meta.anchorTruth,"박지연은 남편이 딴살림을 차렸다고 확신한 뒤 위임장을 조작하여 공동 적금 2,000만원을 해지했고, 전액을 투자방에 송금했다가 사기로 손실했다. 이준호는 외도가 아니라 개인회생 중인 친형의 조카(중2)를 돌보고 있었고, 개인 비자금에서 3,000만원을 현금으로 형에게 전달했다.","After becoming convinced that her husband had set up a secret second household, Park Ji-yeon manipulated a power of attorney, cancelled the ₩20M joint savings account, and lost the full amount to an investment chat scam. Lee Jun-ho was not having an affair; he was caring for the middle-school-aged child of his older brother, who was in personal rehabilitation, and he handed ₩30M in cash from his personal hidden fund to that brother.","パク・ジヨンは夫が別宅暮らしを始めたと確信した後、委任状を操作して共同積立預金2,000万ウォンを解約し、全額を投資チャットに送金して詐欺で失った。イ・ジュノは不倫ではなく、個人再生中の実兄の中学2年生の子を世話しており、個人の隠し資金から3,000万ウォンを現金で兄に渡していた。",朴智妍确信丈夫另组家庭后，操纵委托书解约共同储蓄账户中的2000万韩元，并将全额转入投资群后因诈骗损失。李俊浩并非出轨，而是在照顾正处于个人重整中的亲哥哥的初二孩子，并从个人私房钱中取出3000万韩元现金交给哥哥。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_meta.emotionalBait,case_surface_content,src/data/cases/generated,spouse-01,meta.emotionalBait,매일 퇴근 후 같은 오피스텔에 들렀다 오는 남편. 차에서 발견된 여성용품 영수증. 새벽의 통화. 아내는 남편의 딴 살림을 확신한다.,A husband who stops by the same Officetel every day after work. Receipts for women’s items found in his car. Calls before dawn. His wife becomes convinced he has a secret second household.,毎日退勤後に同じオフィステルへ立ち寄って帰る夫。車内で見つかった女性用品のレシート。早朝の通話。妻は夫が別宅暮らしをしていると確信する。,丈夫每天下班后都会去同一处韩式商住公寓。车里发现了女性用品收据。凌晨的通话。妻子确信丈夫另组家庭。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_meta.resolutionDilemma,case_surface_content,src/data/cases/generated,spouse-01,meta.resolutionDilemma,"개인회생 중인 형과 조카를 지키려다 개인 비자금 3,000만원을 현금으로 전달한 남편과, 배신당했다고 확신하고 위임장을 조작하여 공동 적금 2,000만원을 해지한 뒤 전액을 투자방 사기로 날린 아내 중 누가 더 무거운 책임을 져야 하는가. 숨김은 남편이 먼저, 계좌 감시는 아내가 먼저, 범죄 행위는 아내가 저질렀다.","Who should bear the heavier responsibility: the husband who, while trying to protect his older brother in personal rehabilitation and that brother’s child, handed over ₩30M in cash from his personal hidden fund; or the wife who, convinced she had been betrayed, manipulated a power of attorney, cancelled the ₩20M joint savings account, and lost the full amount to an investment chat scam? The husband hid things first, the wife began monitoring accounts first, and the wife committed the criminal act.","個人再生中の兄とその子を守ろうとして個人の隠し資金3,000万ウォンを現金で渡した夫と、裏切られたと確信して委任状を操作し、共同積立預金2,000万ウォンを解約したうえ全額を投資チャット詐欺で失った妻。どちらがより重い責任を負うべきか。隠し事は夫が先、口座監視は妻が先、犯罪行為は妻が行った。",丈夫为保护正处于个人重整中的哥哥和哥哥的孩子，从个人私房钱中交付3000万韩元现金；妻子确信自己遭到背叛，操纵委托书解约共同储蓄账户中的2000万韩元，并在投资群诈骗中损失全额。谁应承担更重责任？隐瞒是丈夫先开始，账户监控是妻子先开始，犯罪行为则由妻子实施。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_meta.title,case_surface_content,src/data/cases/generated,spouse-01,meta.title,매일 아내 몰래 오피스텔에 머물다 오는 남편,The Husband Who Secretly Stayed at an Officetel Every Day,毎日、妻に黙ってオフィステルに滞在していた夫,每天瞒着妻子停留在韩式商住公寓的丈夫,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.공동재산회복_0,case_surface_content,src/data/cases/generated,spouse-01,solutions.공동재산회복[0],"개인 비자금 3,000만 원 출금, 공동 적금 2,000만 원 해지, 투자방 2,000만 원 송금의 흐름을 분리 정리하고 회수 가능 금액과 손실액을 다시 맞춘다.","Separate the flow of the ₩30M personal hidden-fund withdrawal, the ₩20M joint savings cancellation, and the ₩20M investment chat transfer, then reconcile recoverable amounts against losses.","個人の隠し資金3,000万ウォンの出金、共同積立預金2,000万ウォンの解約、投資チャットへの2,000万ウォン送金の流れを切り分け、回収可能額と損失額を再照合する。",将个人私房钱3000万韩元取款、共同储蓄账户2000万韩元解约、投资群2000万韩元转账的流向分开整理，并重新核对可追回金额与损失额。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.공동재산회복_1,case_surface_content,src/data/cases/generated,spouse-01,solutions.공동재산회복[1],형네 지원은 부부 공동재산과 분리된 별도 합의 절차로만 허용한다.,"Support for the brother’s family is allowed only through a separate agreement process, apart from marital joint property.",兄一家への支援は、夫婦の共同財産とは切り離した別途の合意手続きによってのみ認める。,对哥哥一家的支援只能通过与夫妻共同财产分离的另行协商程序来允许。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.봉인정보경계_0,case_surface_content,src/data/cases/generated,spouse-01,solutions.봉인정보경계[0],미성년자 정보와 건강 관련 민감정보는 필요한 범위까지만 해제한다.,Release minor-related information and health-sensitive information only to the extent necessary.,未成年者情報と健康に関するセンシティブ情報は、必要な範囲までに限って解除する。,未成年人信息及健康相关敏感信息仅在必要范围内解除封存。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.봉인정보경계_1,case_surface_content,src/data/cases/generated,spouse-01,solutions.봉인정보경계[1],외도 오해는 해소하되 가족 돌봄과 공동재산 월권은 별도 책임으로 남긴다.,"Resolve the affair misunderstanding, but leave family care and overreach over joint property as separate responsibilities.",不倫の誤解は解くが、家族の世話と共同財産への越権は別の責任として残す。,澄清出轨误会，但将家庭照护和共同财产越权作为单独责任另行保留。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.신뢰순서분리_0,case_surface_content,src/data/cases/generated,spouse-01,solutions.신뢰순서분리[0],숨김의 시작과 실제 송금 실행의 순서를 분리해 기록하고 감정적 배신과 실행 책임을 따로 판단한다.,"Record the start of concealment separately from the actual execution of transfers, and judge emotional betrayal apart from execution responsibility.",隠蔽の始まりと実際の送金実行の順序を切り分けて記録し、感情的な裏切りと実行責任を別々に判断する。,将隐瞒的开始与实际转账执行的先后顺序分开记录，并分别判断情感背叛与执行责任。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_solutions.신뢰순서분리_1,case_surface_content,src/data/cases/generated,spouse-01,solutions.신뢰순서분리[1],시댁 관련 대화 규칙과 공동재산 사전 동의 규칙을 동시에 다시 세운다.,Rebuild both the rules for discussing the in-laws and the rules for prior consent over joint property.,義実家に関する会話ルールと共同財産の事前同意ルールを同時に立て直す。,同时重新建立婆家相关沟通规则和共同财产事前同意规则。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_truthTable_t-1_.fact,case_surface_content,src/data/cases/generated,spouse-01,truthTable[t-1].fact,B의 오피스텔 방문 대상은 외도 상대가 아니라 친형과 조카였다.,"B’s Officetel visits were to his older brother and that brother’s child, not an affair partner.",Bのオフィステル訪問先は不倫相手ではなく、実兄とその子だった。,B去韩式商住公寓探访的对象不是出轨对象，而是亲哥哥和哥哥的孩子。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_truthTable_t-2_.fact,case_surface_content,src/data/cases/generated,spouse-01,truthTable[t-2].fact,"B는 개인 비자금 3,000만 원을 배우자에게 숨기고 형에게 현금으로 전달했다.",B hid ₩30M in personal hidden funds from his spouse and handed it to his older brother in cash.,"Bは個人の隠し資金3,000万ウォンを配偶者に隠し、兄に現金で渡した。",B向配偶隐瞒了3000万韩元个人私房钱，并以现金交给哥哥。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_truthTable_t-3_.fact,case_surface_content,src/data/cases/generated,spouse-01,truthTable[t-3].fact,"A는 남편 외도를 확신한 뒤 위임장을 조작해 공동 적금 2,000만 원을 해지하고, 전액을 투자방에 송금했다.","After becoming convinced her husband was having an affair, A manipulated a power of attorney, cancelled the ₩20M joint savings account, and transferred the full amount to an investment chat.","Aは夫の不倫を確信した後、委任状を操作して共同積立預金2,000万ウォンを解約し、全額を投資チャットに送金した。",A确信丈夫出轨后，操纵委托书解约共同储蓄账户中的2000万韩元，并将全额转入投资群。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_truthTable_t-4_.fact,case_surface_content,src/data/cases/generated,spouse-01,truthTable[t-4].fact,숨김은 B가 먼저 시작했고 실제 비밀 송금은 A가 먼저 실행했다.,"B began the concealment first, while A executed the actual secret transfer first.",隠蔽はBが先に始め、実際の秘密送金はAが先に実行した。,隐瞒是B先开始，实际秘密转账则是A先执行。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_truthTable_t-5_.fact,case_surface_content,src/data/cases/generated,spouse-01,truthTable[t-5].fact,두 사람 모두 말 못할 이유가 있었지만 둘 다 공동 재산을 혼자 움직였다.,"Both had reasons they could not speak of, but both moved joint property on their own.",二人とも言えない理由があったが、二人とも共同財産を一人で動かした。,两人都有难以启齿的理由，但两人都独自挪动了共同财产。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_v3Design.authorityPlacements_0_.action,case_surface_content,src/data/cases/generated,spouse-01,v3Design.authorityPlacements[0].action,원본 제출 명령,Order Original Submission,原本提出命令,命令提交原件,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_v3Design.authorityPlacements_0_.purpose,case_surface_content,src/data/cases/generated,spouse-01,v3Design.authorityPlacements[0].purpose,감정이 아니라 패턴으로 의심을 고정,"Anchor suspicion in patterns, not emotion",感情ではなくパターンで疑いを固定,以模式而非情绪固定怀疑,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_spouse-01_v3Design.authorityPlacements_0_.recommendedMoment,case_surface_content,src/data/cases/generated,spouse-01,v3Design.authorityPlacements[0].recommendedMoment,d-1 초반 e-1/e-3 Excerpt 시점,"Early d-1, at the e-1/e-3 Excerpt point",d-1序盤、e-1/e-3のExcerpt時点,d-1前段，e-1/e-3 Excerpt节点,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
