id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-3_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-3].discoveryText,송다은 아버지가 예비신랑에게 보낸 문자와 과거 최수민에게 보낸 차용증과 일부 상환 흐름이 거의 동일하다.,The text Song Da-eun’s father sent to the fiancé closely matches the past IOU sent to Choi Su-min and the partial repayment pattern.,ソン・ダウンは父が婚約者に送ったメッセージと過去チェ・スミンに送った借用書と一部返済の流れがほぼ同じだ。,宋多恩父亲发给未婚夫的短信和过去发给崔秀敏的欠条在部分还款流程上几乎一模一样。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-4_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-4].discoveryText,"예비신랑의 접근과 대조표를 합치면, 최수민의 연락이 경고였다는 결론이 강화된다.","The fiancé’s approach, read together with the comparison chart, strengthens the conclusion that Choi Su-min’s contact was a warning.",婚約者の接近と対照表を合わせれば、チェ・スミンの連絡が警告だったという結論が強化される。,将未婚夫的做法与比较结合起来，强化了崔秀敏的接触是一种警告的结论。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-5_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-5].discoveryText,송다은의 '또 내 남자한테 연락한다'는 발언이 단톡방에서 어떻게 확산됐는지 경로가 확인된다.,The route by which Song Da-eun’s “she’s contacting my man again” remark spread through the group chat is confirmed.,ソン・ダウンの「また、私の男に連絡する」という発言がグループチャットでどのように拡散したのかが確認される。,宋多恩的“我又联系我的男人了”的评论在群聊中的传播路径已经确定。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-6_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-6].discoveryText,과거 카톡과 대조표를 합치면 두 시점 모두 말이 끊긴 순서가 반복됩니다. 누가 먼저 단정했고 누가 침묵했는지는 심문으로 확인해야 합니다.,The old KakaoTalk chat and the comparison chart show the same break in communication at both points. Questioning must confirm who judged first and who stayed silent.,過去のカカオトークと対照表を合わせると、両方の時点で話題が切れた順序が繰り返されます。誰が最初に断定し、誰が沈黙したのかを尋問する必要があります。,如果将过去 KakaoTalk 和资产负债表结合起来，两次都会重复语音中断的顺序。必须通过审讯来确定谁先做出决定，谁保持沉默。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-7_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-7].discoveryText,"과거 카톡의 '돈 문제' 언급과 과거 송금 기록을 대조하면, 손절의 진짜 원인이 변심이 아니라 차용금 미상환 문제였다는 사실이 드러난다.","Comparing the old KakaoTalk mention of “money problems” with the past transfer records reveals that the real reason for the fallout was unpaid borrowed money, not a change of heart.",過去のカトクの「お金問題」の言及と過去の送金記録を対照すれば、絶交の本当の原因が変心ではなく、借用金未償還問題だったという事実が明らかになる。,将KakaoTalk过去提到的“资金问题”与过去汇款记录进行比较，发现断交的真正原因不是改变主意，而是借入资金不归还的问题。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-8_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-8].discoveryText,"수민이 '참았어야 했다'는 말과 예비신랑 메시지를 대조해본 결과, 선을 넘은 건 예비신랑이었던 것으로 보인다. 새로운 증인에게 관련 사실을 묻도록 하자.",Comparing Su-min’s “I should have kept quiet” with the fiancé’s message suggests that the fiancé was the one who crossed the line. Ask the new witness about the related facts.,スミンが「我慢しなければならなかった」という言葉と婚約者メッセージを対照してみた結果、線を越えたのは婚約者だったと見られる。新しい証人に関連する事実を尋ねるようにしましょう。,对比Sumin的“我应该忍耐”的话和未婚夫的留言，看来是未婚夫越界了。我们向新证人询问相关事实。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_combinationLab.recipes_combine-9_.discoveryText,case_surface_content,src/data/cases/generated,friend-01,combinationLab.recipes[combine-9].discoveryText,"수민이 참으려 했다는 말과 다은 아버지의 문자를 합치면, 현재 연락이 단순한 사적 접촉만은 아닐 가능성이 보입니다. 돈 문제의 실제 상대와 목적은 심문에서 확인해야 합니다.","Taken together, Su-min’s attempt to stay silent and the text from Da-eun’s father suggest the current contact may not have been merely personal. Questioning must confirm the actual counterparty and purpose of the money issue.",スミンが我慢しようとした言葉と、父親のメッセージを合わせると、現在の連絡が単純な私的接触だけではない可能性が見られます。お金の問題の実際の相手と目的は尋問で確認する必要があります。,结合秀敏试图克制的话和多恩父亲的短信来看，目前的联系很可能不仅仅是私人联系。审讯时必须查明金钱问题的实际当事人和目的。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_context.caseName,case_surface_content,src/data/cases/generated,friend-01,context.caseName,손절한 절친,Ex-Best Friend Who Cut Ties,絶交した親友,断交的挚友,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_context.description,case_surface_content,src/data/cases/generated,friend-01,context.description,"손절한 전 절친이 내 예비신랑에게 계속 연락한다. 결혼 3주 전, 그 장면만 보면 누구라도 친구가 선을 넘었다고 생각한다.","My former best friend keeps contacting my fiancé after cutting ties with me. Three weeks before the wedding, anyone seeing only that would think she had crossed the line.",紛失した元親友は、私の婚約者に連絡し続けています。 結婚式の3週間前、現場を見た人は誰でも、自分の友人が一線を越えたと思っていました。,与我分手的前最好的朋友继续联系我的未婚夫。光是看到婚礼前三周的那一幕，任何人都会认为这位朋友已经越界了。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_context.triggerAmplifier,case_surface_content,src/data/cases/generated,friend-01,context.triggerAmplifier,초반에는 최수민의 9일간 연락 기록과 송다은의 단톡방 발언이 겹치며 최수민이 집착하는 사람으로 보인다. 그러나 예비신랑의 선 넘는 메시지와 송다은 아버지의 돈 접근 패턴이 드러나면서 사건의 중심은 집착이 아니라 반복되는 침묵과 낙인으로 뒤집힌다.,"At first, Choi Su-min’s nine-day contact record and Song Da-eun’s group chat remarks make Su-min look obsessive. But once the fiancé’s overstepping message and Song Da-eun’s father’s money pattern surface, the case turns away from obsession and toward repeated silence and stigma.",当初、チェ・スミンの9日間の接触記録とソン・ダウンのグループチャットの接触記録は重複しており、チェ・スミンは執着しているように見える。 しかし、婚約者のオーバーザトップメッセージとソン・ダウンの父親のお金へのアプローチが明らかになるにつれて、イベントの中心は強迫観念によってではなく、繰り返される沈黙とスティグマによって逆転されます。,一开始，崔秀敏9天的联系记录和宋多恩在群聊里的评论重叠，让人觉得崔秀敏是一个痴迷的人。然而，随着未婚夫过分的信息和宋多恩父亲获取金钱的模式被揭露，案件的焦点不再是痴迷，而是反复的沉默和耻辱。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.judgmentStatement,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].judgmentStatement,최수민의 연락은 집착이 아니라 경고였으나 방식의 적절성은 별도 판단이 필요하다.,"Choi Su-min’s contact was a warning, not obsession, but the appropriateness of her method must be judged separately.",チェ・スミンの接触は警告であり、強迫観念ではなかったが、その方法の妥当性は別の判断を必要とする。,崔秀敏的接触是一种警告，而不是一种执念，但方法是否恰当需要单独判断。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.mediationLink,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].mediationLink,연락의 의도와 방식의 적절성,Intent of the contact and appropriateness of the method,連絡の意図と方法の関連性,意图和联系方法的适当性,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.name,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].name,9일간의 연락 의도,Intent Behind Nine Days of Contact,9日間の連絡意図,9天联系的意图,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.truthDescription,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].truthDescription,"최수민은 예비신랑에게 9일간 연락했다. 집착이 아니라 송다은 아버지의 돈 접근 패턴을 경고하려 했지만, 직접 말할 길이 없었다.","Choi Su-min contacted the fiancé for nine days. She was trying to warn him about Song Da-eun’s father’s money pattern, not obsess over him, but she had no direct way to say it.",チェ・スミンは、9日間、婚約者に連絡を取りました。 ソンは執着するのではなく、父親の金銭接近パターンを警告しようとしましたが、それを直接言う方法はありませんでした。,崔秀敏与未婚夫联系了9天。宋多恩并没有沉迷其中，而是试图警告父亲他获取金钱的方式，但没有办法直接说出来。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.verdictOptions.defer,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].verdictOptions.defer,연락의 실체를 판단할 근거가 부족하다. 유보한다.,There is not enough basis to determine the nature of the contact. Defer judgment.,問い合わせの現実を判断するのに十分な証拠がありません。一時停止します。,没有足够的证据来确定接触的真实性质。我保留它。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.verdictOptions.partial,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].verdictOptions.partial,"최수민이 연락한 건 맞지만, 집착인지 다른 의도인지는 불분명하다.","Choi Su-min did make contact, but it is unclear whether it was obsession or another intent.",チェ・スミンが彼に連絡を取ったが、彼が執着していたのか、それとも他の意図を持っていたのかは不明である。,崔秀敏确实联系了他，但不清楚是痴迷还是其他意图。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.verdictOptions.truth,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].verdictOptions.truth,최수민은 송다은 아버지의 돈 접근 패턴을 경고하려 예비신랑에게 연락했다.,Choi Su-min contacted the fiancé to warn him about Song Da-eun’s father’s money pattern.,チェ・スミンは、彼の父親の金銭接近パターンについて彼に警告するために、将来の新郎に連絡しました。,崔秀敏联系了她的未婚夫，警告她宋多恩父亲接近钱财的模式。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-1_.verdictOptions.wrong,case_surface_content,src/data/cases/generated,friend-01,disputes[d-1].verdictOptions.wrong,최수민이 예비신랑에게 집착하며 반복적으로 연락한 것이다.,Choi Su-min repeatedly contacted the fiancé out of obsession.,チェ・スミンは婚約者に夢中になり、何度も彼に連絡を取った。,崔秀敏对她的未婚夫很痴迷，并多次与她联系。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.judgmentStatement,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].judgmentStatement,예비신랑이 먼저 선을 넘었고 최수민은 거절한 쪽이었다.,"The fiancé crossed the line first, and Choi Su-min was the one who refused.",新郎は先に一線を越え、チェ・スミンは拒否した。,未婚夫第一个冲过终点线，崔秀敏拒绝了。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.mediationLink,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].mediationLink,예비신랑의 접근과 최수민의 대응,The fiancé’s approach and Choi Su-min’s response,婚約者のアプローチとチェ・スミンの対応,未婚夫的接近和崔秀敏的回应,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.name,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].name,예비신랑의 선 넘는 접근,Fiancé’s Overstepping Approach,婚約者の踏み越えた接近,未婚夫越界接近,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.truthDescription,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].truthDescription,"예비신랑이 먼저 최수민에게 선 넘는 메시지를 보냈고, 최수민은 거절했다. 최수민이 이후 연락한 건 이 상황의 연장선이었다.","The fiancé sent Choi Su-min an overstepping message first, and Choi Su-min refused. Her later contact was an extension of that situation.",新郎候補は最初にチェ・スミンに一線を越えたメッセージを送ったが、チェは拒否した。 チェ・スミンのその後の接触は、この状況の延長であった。,未婚夫首先给崔秀敏发了一条越界的信息，被崔秀敏拒绝了。崔秀敏后来的接触就是这种情况的延伸。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.v3UnlockPlan.authoredRule,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].v3UnlockPlan.authoredRule,어느 쪽 심문이든 d-1에서 연락 의도의 균열이 드러나면 예비신랑의 접근이 드러남,"In either side’s questioning, if d-1 reveals a crack in the intent behind the contact, the fiancé’s approach is revealed.",どちらの尋問でも、d -1の接触意図の亀裂が明らかになり、将来の新郎のアプローチが明らかになる,在任何一次审讯中，如果 d-1 中的沟通意图出现裂痕，未婚夫的接近方式就会被揭露。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.v3UnlockPlan.runtimeRule,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].v3UnlockPlan.runtimeRule,양측 중 어느 쪽이든 d-1 S3 이상 도달 시 해금,Unlocks when either side reaches d-1 S3 or higher.,いずれかの側がd-1 S3以上に到達すると解禁,任一方达到d-1 S3以上时解锁,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.verdictOptions.defer,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].verdictOptions.defer,선후 관계를 가리기 어렵다. 유보한다.,The sequence is difficult to determine. Defer judgment.,選挙後の関係を隠すのは難しい。中断する。,很难确定先后关系。我保留它。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.verdictOptions.partial,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].verdictOptions.partial,"양쪽 다 연락이 있었지만, 누가 선을 넘었는지는 애매하다.","Both sides had contact, but it is unclear who crossed the line.",両陣営は接触していたが、誰が一線を越えたのかは曖昧だった。,双方都有接触，但尚不清楚谁越界了。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.verdictOptions.truth,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].verdictOptions.truth,"예비신랑이 먼저 선 넘는 메시지를 보냈고, 최수민은 거절했다.","The fiancé sent an overstepping message first, and Choi Su-min refused.",新郎候補は最初に一線を越えたメッセージを送ったが、チェ・スミンはそれを拒否した。,未婚夫先发了一条越界的信息，崔秀敏拒绝了。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-2_.verdictOptions.wrong,case_surface_content,src/data/cases/generated,friend-01,disputes[d-2].verdictOptions.wrong,"최수민이 먼저 예비신랑에게 접근했고, 예비신랑은 피해자다.","Choi Su-min approached the fiancé first, and the fiancé is the victim.",チェ・スミンは最初に新郎候補に近づき、新郎候補が被害者となった。,崔秀敏先接近未婚夫，未婚夫才是受害者。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.judgmentStatement,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].judgmentStatement,송다은 아버지의 돈 접근 패턴은 과거와 현재가 같았다.,Song Da-eun’s father’s money pattern was the same in the past and present.,ソン・ダウン父の金銭接近パターンは過去と現在が同じだった。,宋多恩父亲接近钱财的模式过去和现在都是一样的。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.mediationLink,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].mediationLink,송다은 아버지의 돈 접근 패턴,Song Da-eun’s Father’s Money Pattern,ソン・ダウンの父の金銭接近パターン,宋多恩父亲接近钱财的模式,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.name,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].name,아버지의 돈 접근 패턴,Father’s Money Pattern,父の金銭接近パターン,父亲接近钱财的模式,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.truthDescription,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].truthDescription,"송다은 아버지가 예비신랑에게 돈 얘기를 꺼내고 있었고, 최수민은 과거에 같은 패턴을 당한 적이 있어 예비신랑에게 경고하려 했다.","Song Da-eun’s father was bringing up money with the fiancé, and Choi Su-min tried to warn the fiancé because she had experienced the same pattern in the past.",ソン・ダウンは父が婚約者にお金の話を取り出していたし、チェ・スミンは過去に同じパターンに遭ったことがあって婚約者に警告しようとした。,宋多恩父亲正在向她的未婚夫谈论金钱问题，崔秀敏试图警告她的未婚夫，因为她过去也经历过同样的情况。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.v3UnlockPlan.authoredRule,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].v3UnlockPlan.authoredRule,d-2에서 예비신랑의 접근이 확인된 뒤 최수민이 경고 이유를 밝히면 송다은 아버지 패턴 부상,"After d-2 confirms the fiancé’s approach, if Choi Su-min explains why she warned him, Song Da-eun’s father’s pattern emerges.",d-2で婚約者の接近が確認された後、チェ・スミンが警告理由を明らかにすると、ソン・ダウンの父親パターンの怪我,在d-2中确认了未婚夫的接近后，当崔秀敏说出警告原因时，宋多恩父亲模式受到了伤害。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.v3UnlockPlan.runtimeRule,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].v3UnlockPlan.runtimeRule,양측 중 어느 쪽이든 d-2 S3 이상 도달 시 해금,Unlocks when either side reaches d-2 S3 or higher.,いずれかの側がd-2 S3以上に到達すると解禁,任一方达到d-2 S3以上时解锁,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.verdictOptions.defer,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].verdictOptions.defer,대화의 실체를 확인할 수 없다. 유보한다.,The substance of the conversation cannot be confirmed. Defer judgment.,会話の実体を確認できない。留保する。,谈话内容的真实性无法得到证实。我保留它。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.verdictOptions.partial,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].verdictOptions.partial,돈 이야기가 오간 것 같지만 구체적 내용은 확인이 안 된다.,"It appears money was discussed, but the details are not confirmed.",お金の話が来たようだが、具体的な内容は確認できない。,好像是讨论过钱的事，但具体细节无法确认。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.verdictOptions.truth,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].verdictOptions.truth,"송다은 아버지가 예비신랑에게 돈을 빌려달라고 접근했고, 최수민은 과거 같은 패턴을 겪은 적이 있다.","Song Da-eun’s father approached the fiancé to borrow money, and Choi Su-min had experienced the same pattern before.",ソン・ダウンは父が婚約者にお金を貸してほしいと近づき、チェ・スミンは過去のようなパターンを経験したことがある。,宋多恩父亲向她的未婚夫借钱，崔秀敏过去也经历过同样的情况。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
case_surface_content_src_data_cases_generated_friend-01_disputes_d-3_.verdictOptions.wrong,case_surface_content,src/data/cases/generated,friend-01,disputes[d-3].verdictOptions.wrong,송다은 아버지는 예비신랑에게 인사차 안부를 전했을 뿐이다.,Song Da-eun’s father merely checked in with the fiancé as a greeting.,ソン・ダウンは父親は婚約者に挨拶車の安否を伝えただけだ。,宋多恩父亲只向未婚夫打了声招呼。,"Case metadata, character profile, dispute, evidence, solution, or evidence-viewer surface text. Party dialogue scripts are not included here."
