id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v4].behaviorHint,감정 회복보다 안전한 거리와 절차적 조정을 강조한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v4_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v4].text,"윤태성에게 가장 어려웠던 일은 동생을 용서하는 것이 아니라, 자신이 어머니 뜻을 이미 결론 내린 채 싸움을 시작했다는 사실을 보는 일이었다. 윤정후는 문서 책임을 피하지 않았고, 태성은 그 책임만으로 모든 문제를 닫을 수 없다는 판정을 받았다. 형제는 당분간 직접 연락을 줄이고, 변호인과 조정인을 통해 재산과 도운 내역을 맞추기로 했다. 차갑지만, 예전처럼 소리만 높이는 자리로 돌아가지는 않겠다는 최소한의 합의였다.","He did not seek the press, and he did not seek a retrial. The court's framing had touched something he had been holding back from himself for a long while.",弟の整え方にも問題は残ったが、まず正面の責任はユン・テソンさんの側に置かれた。,尹泰成必须承认，自己一直紧抓的长子位置，反而挡住了母亲真正的心意。尹正厚在文件处理上的疑点另算，但泰成对弟弟的全盘断言长时间盖住了核心事实。份额安排的事进入逐项核对的程序，泰成在开口要更多之前，先要解释自己把哪些事当成理所当然。两兄弟的对话也从道歉之前先回到事实确认。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v5].behaviorHint,어머니 뜻을 두 형제가 어떻게 왜곡했는지 윤태성 중심으로 정리한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_a_primary_fault_.variants_a_primary_fault-v5_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[a_primary_fault].variants[a_primary_fault-v5].text,"윤태성은 판결문을 읽는 동안 동생의 조작보다 자신의 확신이 더 오래 어머니를 가둬 두었을지 모른다는 문장에서 멈췄다. 어머니가 왜 그런 자필 연습본을 남겼는지 묻기 전에, 그는 장남이라는 이름으로 어떤 답을 미리 정해 두었는지 돌아보게 됐다. 윤정후의 책임 절차는 이어졌지만, 태성 역시 무효 주장으로 어머니의 남은 의사를 지운 부분을 바로잡아야 했다. 이 결말에서 형제에게 남은 숙제는 승패가 아니라, 어머니를 각자의 증거로 쓰지 않는 법을 배우는 일이었다.","Some weeks on, he sent word that he was prepared to honour the court's ratio without further dispute. The note was short, and it carried no anger.",結論は兄の側の早合点に大きな比重を置いた。,宣判之后，尹泰成必须承认，自己一直紧抓的长子位置，反而挡住了母亲真正的心意。尹正厚在文件处理上的疑点另算，但泰成对弟弟的全盘断言长时间盖住了核心事实。份额安排的事进入逐项核对的程序，泰成在开口要更多之前，先要解释自己把哪些事当成理所当然。两兄弟的对话也从道歉之前先回到事实确认。一切都需要时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v1].behaviorHint,윤정후의 위법 행위가 중심인 결말이다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v1_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v1].text,"판결은 윤정후가 유서를 직접 고친 책임을 가장 무겁게 보았다. 자기 몫을 줄인 조작이고 형을 지키려는 동기가 있었다 해도, 어머니가 남긴 자필 연습본을 당사자가 바꿔 제출한 사실은 절차상 그냥 넘길 수 없었다. 윤태성의 분노와 오해에도 이유가 있었고, 정후는 별도 책임 절차와 재산 정산을 받아들이기로 했다. 지키려던 비밀은 남았지만, 그 비밀을 지킨 방식까지 정당화되지는 않았다.","After the verdict, the younger brother sat very still in the small room beside the courtroom. The reading had placed the larger share of fault on his side, and he did not contest it.",判決はユン・ジョンフさんの方法と沈黙の側に責任を多く置いた。,判决最重看的是尹正厚亲手动了那份遗嘱的责任。即使他做这件事的方向是缩减自己的份额、护住哥哥的位置，由当事人亲手改过母亲的亲笔再送公证，程序上无法不追究。尹泰成的怒和误读也有源头，正厚接受单独的程序处理与份额重新核对。守着的家事还在，但守的方式没有被一并正当化。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v2].behaviorHint,윤정후의 침묵과 문서 개입을 함께 묶어 후일담을 만든다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v2_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v2].text,"윤정후는 법정을 나오며 처음으로 자신의 침묵이 형을 지킨 것이 아니라 형에게 선택권을 빼앗은 일이었다고 받아들였다. 자필 연습본과 오래된 자금 흐름, 출생 비밀의 맥락은 모두 참작됐지만, 문서를 고친 행위와 그 뒤의 은폐는 판결의 중심 책임으로 남았다. 윤태성은 동생을 탐욕으로만 몰아간 부분을 돌아봐야 했지만, 적어도 조작 사실을 문제 삼은 것 자체는 정당하다는 판단을 받았다. 형제 관계는 당분간 회복보다 책임 이행을 먼저 지나가게 됐다.",He gathered his papers slowly and left. The court had given the picture a shape he had seen forming for some time but had not been ready to admit aloud.,この結末では、書類への手が形式上の改ざんとして核に扱われた。,宣判之后，判决最重看的是尹正厚亲手动了那份遗嘱的责任。即使他做这件事的方向是缩减自己的份额、护住哥哥的位置，由当事人亲手改过母亲的亲笔再送公证，程序上无法不追究。尹泰成的怒和误读也有源头，正厚接受单独的程序处理与份额重新核对。守着的家事还在，但守的方式没有被一并正当化。一切都需要时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v3].behaviorHint,선의와 위법의 충돌을 윤정후 책임 우세로 정리한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v3_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v3].text,"재판관은 윤정후의 동기가 선의에 가까웠다는 점을 인정하면서도, 선의가 유서의 숫자를 바꿀 권한이 되지는 않는다고 정리했다. 정후는 자필 연습본을 보전하고 공증본 작성 경위를 공식 기록으로 남기며, 형에게는 필요한 범위 안에서만 숨은 사실을 설명하기로 했다. 윤태성은 그 설명을 곧바로 받아들이지 못했지만, 최소한 동생이 더 가지려 한 게 아니었다는 점은 더 부인하지 않았다. 판결 뒤의 시간은 사과보다 책임 문서를 쓰는 일에서 시작됐다.",Word travelled to the care home where he had spent so many evenings. The staff said little; they had seen both sides of him over those years.,判決はユン・ジョンフさんが事情を一人で抱え込みすぎた点を大きく見た。,法庭散场后，判决最重看的是尹正厚亲手动了那份遗嘱的责任。即使他做这件事的方向是缩减自己的份额、护住哥哥的位置，由当事人亲手改过母亲的亲笔再送公证，程序上无法不追究。尹泰成的怒和误读也有源头，正厚接受单独的程序处理与份额重新核对。守着的家事还在，但守的方式没有被一并正当化。两兄弟各自承担。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v4].behaviorHint,윤정후의 보호 명분이 실패한 방식에 초점을 둔다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v4_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v4].text,"윤정후에게 남은 가장 큰 벌은 법적 책임만이 아니었다. 형이 무너질까 봐 숨겼다는 말이, 결국 형을 아무것도 모르는 사람으로 만든 선택이었다는 판단이 남았다. 법원은 유서 변경 효력을 엄격히 다시 보게 했고, 정후에게는 지원금과 가족 비밀을 섞지 않은 별도 설명 절차를 권했다. 윤태성은 여전히 상처를 입었지만, 이제 분노의 초점은 동생의 탐욕이 아니라 동생이 혼자 택한 방식으로 옮겨갔다.","In the weeks that followed, he stopped describing his role as the one who had carried everything. He began to speak instead of what he had taken on himself without asking.",ユン・テソンさんの早合点にも問題は残ったが、まず正面の責任はユン・ジョンフさんの側にあると整理された。,判决最重看的是尹正厚亲手动了那份遗嘱的责任。即使他做这件事的方向是缩减自己的份额、护住哥哥的位置，由当事人亲手改过母亲的亲笔再送公证，程序上无法不追究。尹泰成的怒和误读也有源头，正厚接受单独的程序处理与份额重新核对。守着的家事还在，但守的方式没有被一并正当化。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v5].behaviorHint,책임은 B에 두되 보호 맥락을 지우지 않는다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_b_primary_fault_.variants_b_primary_fault-v5_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[b_primary_fault].variants[b_primary_fault-v5].text,"이 결론에서 윤정후는 가족을 지키려 했다는 말로 더는 문서 위조를 덮을 수 없었다. 어머니의 자필 연습본 의사를 알고도 숫자를 바꿨고, 형이 알아야 할 사정을 자신이 대신 재단했기 때문이다. 다만 판결은 그가 얻으려 한 이익이 아니라 막으려 한 파국을 함께 기록했다. 그래서 정후의 책임은 무거웠지만, 형제에게 남은 길은 단순한 단절이 아니라 제한된 공개와 재정산, 그리고 늦은 설명으로 이어졌다.","He sent a note to his older brother some time later. It did not ask for forgiveness, only that the family records be kept honestly from here on.",結論として、弟の側の手続き介入が中心の要因とされた。,宣判之后，判决最重看的是尹正厚亲手动了那份遗嘱的责任。即使他做这件事的方向是缩减自己的份额、护住哥哥的位置，由当事人亲手改过母亲的亲笔再送公证，程序上无法不追究。尹泰成的怒和误读也有源头，正厚接受单独的程序处理与份额重新核对。守着的家事还在，但守的方式没有被一并正当化。一切都需要时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v1].behaviorHint,추가 절차를 요구하는 신중한 결말이다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v1_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v1].text,"재판관은 이 사건을 바로 끝낼 수 없다고 보았다. 유서 변경의 위법성, 어머니의 판단 능력, 자필 연습본의 효력, 장기간 도운 내역이 서로 다른 기준으로 확인되어야 했기 때문이다. 윤정후의 선의는 참작될 수 있어도 문서 절차를 대신할 수 없고, 윤태성의 분노도 판단 능력 문제를 곧바로 전면 무효로 만들 수 없었다. 두 형제는 추가 감정과 조정, 비공개 상담 절차를 순서대로 밟게 됐다.","After the verdict, the court set the matter aside under a procedural reading. The evidence had not been clean enough to settle the harder questions.",裁判所は判決直後、感情の拡散を止める手続きを先に指示した。,裁判官认为这桩案子不能就此结束。遗嘱变更的合规性、母亲的判断能力、亲笔练习本的效力、长期资金往来的去向，必须按各自的标准分别核实。尹正厚的善意可以参考却替代不了文件程序，尹泰成的怒火也无法直接把判断能力的争议推到全盘作废。两兄弟会按顺序走完追加鉴定、调解与不公开咨询的程序。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v2].behaviorHint,증거 보전과 단계별 절차를 강조한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v2_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v2].text,"판결은 결론보다 절차를 먼저 세웠다. 공증 경위는 다시 확인하고, 자필 연습본과 공증본은 별도로 보전하며, 오래된 자금 흐름금은 상속분과 섞지 않고 정산하도록 했다. 출생 비밀은 상속 다툼의 압박 속에서 즉시 공개하지 말고, 당사자를 지킬 장치를 둔 뒤 다루라는 권고가 붙었다. 잘못된 절차로 한 번 무너진 가족을, 또 다른 성급한 절차로 다시 무너뜨리지 말라는 뜻이었다.",Both brothers walked out without a clear answer. Procedure had spoken where the facts had not been firm enough to do so.,手続き上の慎重判決は、両側に「もっと話す」より「まず整理する」を求めた。,宣判之后，裁判官认为这桩案子不能就此结束。遗嘱变更的合规性、母亲的判断能力、亲笔练习本的效力、长期资金往来的去向，必须按各自的标准分别核实。尹正厚的善意可以参考却替代不了文件程序，尹泰成的怒火也无法直接把判断能力的争议推到全盘作废。两兄弟会按顺序走完追加鉴定、调解与不公开咨询的程序。一切都需要时间。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v3].behaviorHint,절차 분리를 중심에 둔 후일담이다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v3_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v3].text,"윤정후가 문서를 고친 사실은 분명했지만, 그 사실만으로 모든 후속 결정을 한 번에 끝낼 수는 없었다. 재판관은 위조 책임과 재산 정산, 가족 비밀의 공개 문제를 분리했다. 윤태성에게도 동생을 탐욕으로만 단정한 주장과 실제 손해를 구분하라고 했다. 마지막 주문은 처벌보다 순서였다. 무엇을 먼저 확인하고, 무엇을 나중에 공개할지 정하지 않으면 같은 상처가 반복될 수 있다는 경고였다.","In the days afterwards, neither pressed for another hearing. The procedural caution had given them both space to step back.",裁判所は名誉、書類、関係の信頼の三つに事案が分かれる可能性を見ていた。,法庭散场后，裁判官认为这桩案子不能就此结束。遗嘱变更的合规性、母亲的判断能力、亲笔练习本的效力、长期资金往来的去向，必须按各自的标准分别核实。尹正厚的善意可以参考却替代不了文件程序，尹泰成的怒火也无法直接把判断能力的争议推到全盘作废。两兄弟会按顺序走完追加鉴定、调解与不公开咨询的程序。两兄弟各自承担。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v4].behaviorHint,민감 증거 취급과 열람 제한을 강조한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v4_.text,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v4].text,"법원은 어머니 일기장과 계좌 흐름이 감정적으로 강한 자료일수록 더 엄격히 다뤄야 한다고 봤다. 형제 중 누구도 그 자료를 상대를 무너뜨리는 무기로 쓰지 못하게, 열람 범위와 제출 순서가 따로 정해졌다. 유서 변경의 책임은 피할 수 없지만, 출생 비밀과 어머니의 말년 상태는 별도 보호 절차 없이 공개하지 않기로 했다. 이 결말은 시원한 판결보다 안전한 다음 단계를 택한 결말이었다.","Some friends called it an unsatisfying close, but neither brother contradicted that view in public.",兄には公開発言の訂正の順序を、弟には事実の公式記録の手続きを案内した。,裁判官认为这桩案子不能就此结束。遗嘱变更的合规性、母亲的判断能力、亲笔练习本的效力、长期资金往来的去向，必须按各自的标准分别核实。尹正厚的善意可以参考却替代不了文件程序，尹泰成的怒火也无法直接把判断能力的争议推到全盘作废。两兄弟会按顺序走完追加鉴定、调解与不公开咨询的程序。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_family-01_channels_aftermath_.entries_procedural_caution_.variants_procedural_caution-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,family-01,channels[aftermath].entries[procedural_caution].variants[procedural_caution-v5].behaviorHint,후속 과제를 목록처럼 정리하는 절차 주의 결말이다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
