id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.body,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.body,현재 드러난 쟁점은 {visible}개입니다.\n아직 밝혀지지 않은 쟁점이 {hidden}개 남아 있습니다.\n\n그래도 바로 판결을 진행하시겠습니까?,{visible} disputes are currently revealed.\n{hidden} disputes remain hidden.\n\nProceed to the verdict anyway?,現在明らかな争点は{visible}件です。\nまだ明らかになっていない争点が{hidden}件残っています。\n\nそれでも判決へ進みますか？,当前已揭示 {visible} 个争议点。\n仍有 {hidden} 个争议点尚未揭示。\n\n仍要直接进入裁决吗？,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.collapse,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.collapse,판결 버튼만 숨기기,Hide Verdict Button,判決ボタンだけ隠す,仅隐藏裁决按钮,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.confirm,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.confirm,그래도 판결 진행,Proceed Anyway,それでも判決へ進む,仍然进入裁决,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.hiddenTag,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.hiddenTag,숨은 쟁점 {count},Hidden {count},隠れた争点 {count},隐藏争议 {count},"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.keepInvestigating,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.keepInvestigating,더 조사하기,Keep Investigating,さらに調査する,继续调查,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.subtitle,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.subtitle,판결 전 확인,Before the verdict,判決前の確認,裁决前确认,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.title,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.title,아직 밝혀지지 않은 쟁점이 있습니다,Unrevealed disputes remain,まだ明らかになっていない争点があります,仍有尚未揭示的争议点,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.hidden.visibleTag,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.hidden.visibleTag,공개 쟁점 {count},Revealed {count},公開争点 {count},已公开争议 {count},"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_court.ts_pc.verdictAdvance.minimumVisible,ui_i18n_message,src/i18n/messages/court.ts,,pc.verdictAdvance.minimumVisible,판결은 쟁점이 {required}개 이상 드러난 뒤 진행할 수 있습니다. 현재 드러난 쟁점은 {visible}개입니다.,A verdict needs at least {required} revealed disputes. Currently revealed: {visible}.,判決は争点が{required}件以上明らかになってから進行できます。現在明らかな争点は{visible}件です。,需要至少揭示 {required} 个争议点后才能进入裁决。当前已揭示 {visible} 个。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_home.gameTitle,ui_i18n_message,src/i18n/messages/home.ts,,home.gameTitle,솔로몬의 딜레마: 진실의 무게,Justitia : Weight of Truth,ソロモンのジレンマ : 真実の重さ,包青天的抉择 : 真相之重,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_home.tagline,ui_i18n_message,src/i18n/messages/home.ts,,home.tagline,"""법이 닿지 못한 진실, 당신의 판단에 맡깁니다.""","""A truth beyond the law's reach—yours to weigh.""","""法の及ばぬ真実、あなたの判断に委ねます。""","""法所不及之真相，由您裁断。""","UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.back,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.back,뒤로,Back,戻る,返回,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrief.backToList,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrief.backToList,사건 목록,Case List,事件一覧,案件列表,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.ageOccupation,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.ageOccupation,{age}세 · {occupation},{age} · {occupation},{age}歳・{occupation},{age}岁 · {occupation},"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.bestRecord,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.bestRecord,최고 기록,Best Record,最高記録,最佳记录,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.completedOnly,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.completedOnly,완료 기록만,Completed only,完了記録のみ,仅完成记录,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.count,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.count,{count}건,{count} cases,{count}件,{count}件,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.emptyDescription,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.emptyDescription,다른 세션을 고르거나 필터를 조정한 뒤 다시 확인해 주세요.,Choose another session or adjust the filter and check again.,別のセッションを選ぶか、フィルターを調整して確認してください。,请选择其他会话或调整筛选后再确认。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.emptyTitle,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.emptyTitle,현재 조건에 맞는 사건이 없습니다.,No cases match the current conditions.,現在の条件に合う事件はありません。,没有符合当前条件的案件。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.enterCase,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.enterCase,사건 입장하기,Enter Case,事件へ入る,进入案件,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.eyebrow,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.eyebrow,사건 선택,Case Browser,事件選択,案件选择,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.hiddenDisputesHint,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.hiddenDisputesHint,심문 과정에서 추가 쟁점이 드러날 수 있습니다,Additional disputes may surface during interrogation.,尋問の過程で追加の争点が明らかになる場合があります,审问过程中可能会出现追加争议,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.initialEvidence,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.initialEvidence,초기 증거,Initial Evidence,初期証拠,初始证据,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.initialEvidenceEmpty,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.initialEvidenceEmpty,초기 증거가 아직 지정되지 않았습니다,No initial evidence has been assigned yet.,初期証拠はまだ指定されていません,尚未指定初始证据,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.initialEvidenceShortEmpty,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.initialEvidenceShortEmpty,초기 증거 미지정,No initial evidence,初期証拠なし,无初始证据,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.mainDisputes,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.mainDisputes,주요 쟁점,Main Disputes,主な争点,主要争议,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.score,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.score,{score}점,{score} pts,{score}点,{score}分,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.selectPrompt,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.selectPrompt,좌측에서 사건을 선택하세요.,Select a case on the left.,左側から事件を選択してください。,请在左侧选择案件。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.caseBrowser.undecided,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.caseBrowser.undecided,미정,undecided,未定,未定,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.countdown.minutesSeconds,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.countdown.minutesSeconds,{minutes}분 {seconds}초,{minutes}m {seconds}s,{minutes}分{seconds}秒,{minutes}分{seconds}秒,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.countdown.ready,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.countdown.ready,곧 충전,Ready soon,まもなく回復,即将补充,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.countdown.seconds,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.countdown.seconds,{seconds}초,{seconds}s,{seconds}秒,{seconds}秒,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.difficulty.easy,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.difficulty.easy,쉬움,Easy,やさしい,简单,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.difficulty.hard,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.difficulty.hard,어려움,Hard,難しい,困难,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.difficulty.medium,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.difficulty.medium,보통,Normal,普通,普通,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.general.description,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.general.description,세션을 고르면 해당 사건 리스트로 바로 이동합니다.,Choose a session to open its case list.,セッションを選ぶと、その事件一覧へ移動します。,选择会话后，会直接打开对应案件列表。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.average,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.average,평균,Average,平均,平均,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.averageBest,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.averageBest,평균 {average} / 최고 {best},Avg {average} / Best {best},平均 {average} / 最高 {best},平均 {average} / 最高 {best},"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.best,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.best,최고,Best,最高,最高,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.caseSelect,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.caseSelect,사건 선택,Case Select,事件選択,案件选择,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.details,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.details,상세 보기,Details,詳細を見る,查看详情,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.modeLabel,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.modeLabel,판결 기록 모드,Verdict History Mode,判決記録モード,裁决记录模式,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.noCasesDescription,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.noCasesDescription,아직 이 모드에 연결된 사건이 없습니다.,No cases are connected to this mode yet.,このモードに接続された事件はまだありません。,此模式还没有连接的案件。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.noCasesTitle,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.noCasesTitle,표시할 사건이 없습니다.,No cases to display.,表示する事件がありません。,没有可显示的案件。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.noPlayDescription,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.noPlayDescription,해당 사건을 클리어하면 날짜와 점수별 기록이 이곳에 저장됩니다.,Clear this case to save dated score records here.,この事件をクリアすると、日時と点数別の記録がここに保存されます。,通关该案件后，日期和分数记录会保存在这里。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.noPlayTitle,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.noPlayTitle,선택한 사건의 플레이 기록이 없습니다.,No play records for the selected case.,選択した事件のプレイ記録がありません。,所选案件没有游玩记录。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.noRecord,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.noRecord,기록 없음,No record,記録なし,无记录,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.playCount,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.playCount,플레이,Plays,プレイ,游玩,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.playHistory,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.playHistory,플레이 이력,Play History,プレイ履歴,游玩记录,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.playTimeScore,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.playTimeScore,플레이 시점 / 점수,Played At / Score,プレイ日時 / 点数,游玩时间 / 分数,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.rating.excellent,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.rating.excellent,우수,Excellent,優秀,优秀,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.rating.fair,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.rating.fair,보통,Fair,普通,普通,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.rating.good,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.rating.good,양호,Good,良好,良好,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.rating.legend,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.rating.legend,전설,Legend,伝説,传说,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.rating.poor,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.rating.poor,미흡,Poor,不足,不足,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.tab.bonus,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.tab.bonus,04 보너스,04 Bonus,04 ボーナス,04 奖励,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.tab.epilogue,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.tab.epilogue,03 후일담,03 Epilogue,03 後日談,03 后日谈,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.tab.result,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.tab.result,01 결과 확인,01 Results,01 結果確認,01 结果确认,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.tab.verdict_pronounce,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.tab.verdict_pronounce,02 판결 선고,02 Verdict,02 判決宣告,02 宣告裁决,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.history.verdictBrief,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.history.verdictBrief,판결 결과 요약,Verdict Summary,判決結果概要,裁决结果摘要,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.enterLobby,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.enterLobby,로비 입장,Enter Lobby,ロビーへ,进入大厅,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.next,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.next,다음,Next,次へ,下一步,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.previous,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.previous,이전,Previous,前へ,上一步,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.skip,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.skip,건너뛰기,Skip,スキップ,跳过,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.slide.conflict.body,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.slide.conflict.body,"감정과 기록, 침묵과 변명, 계산과 오해가 서로 다른 얼굴을 드러냅니다.","Feeling, records, silence, excuses, calculation, and misunderstanding all wear different faces.",感情と記録、沈黙と言い訳、計算と誤解が、それぞれ別の顔を見せます。,情感与记录、沉默与辩解、计算与误会，会展现出不同面孔。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.slide.conflict.title,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.slide.conflict.title,옳고 그름 보다 어긋난 진실에 집중하세요.,"Focus on the truths that don't match, not on right or wrong.",正しさよりも、食い違う真実に目を向けましょう。,请关注错位的真相，而不只是对错。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.slide.digitalCourt.body,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.slide.digitalCourt.body,"질문, 증거, 판단을 연결하며 서로 다른 진실을 가려내는 모의 재판 게임입니다.","A mock-trial deduction game where questions, evidence, and judgment converge on the truth.",問い、証拠、判断をつなぎ、食い違う真実を見極める模擬裁判ゲームです。,这是一款将讯问、证据与判断连接起来，辨明不同真相的模拟法庭游戏。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.slide.digitalCourt.title,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.slide.digitalCourt.title,현대판 솔로몬이 되어 갈등을 해결해주세요.,Step onto the bench and untangle every dispute yourself.,現代のソロモンとなり、争いを解きほぐしましょう。,走上审判席，亲手解开每一场冲突。,"UI, system, panel, tooltip, or control label from i18n message bundle."
ui_i18n_message_src_i18n_messages_home.ts_pc.home.intro.slide.interrogation.body,ui_i18n_message,src/i18n/messages/home.ts,,pc.home.intro.slide.interrogation.body,"중요한 것은 정보의 양이 아니라, 파편화 된 단서의 연결입니다.",What matters is not the volume of information but how the fragments connect.,重要なのは情報の量ではなく、断片化した手がかりのつながりです。,重要的不是信息数量，而是碎片线索之间的连接。,"UI, system, panel, tooltip, or control label from i18n message bundle."
