id,category,source,case_id,key_path,ko,en,ja,zh-CN,notes
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v1].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v1].text,"최수민 씨, 말할수록 더 나빠질까 봐 눌렀던 감정을 말씀하십시오.","Ms. Choi, this is a setting in which it is hard to speak. Regarding the timing of the contact and the order in which the messages travelled, please share, at your own pace, what you found most difficult to say.",ソン・ダウンさん、連絡の頻度と意図を前にして揺れていた時間も含めて、率直なところをお答えください。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v2].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v2].text,"송다은 씨, 불안이 분노로 바뀐 순간을 떠올려 말씀해 주십시오.","Ms. Song, if there were circumstances that made it hard to raise the timing of the contact and the order in which the messages travelled, please explain them in your own words first.",ソン・ダウンさん、連絡の頻度と意図を見て胸の中で結論に向かっていった経緯を、お話しください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v3].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v3].text,"두 분, 서로에게 기대하지 못한 지점을 차분히 설명하십시오.","Both parties, you do not need to lay everything out at once. Please each begin with the part of the timing of the contact and the order in which the messages travelled you feel ready to say today.",ソン・ダウンさん、連絡の頻度と意図について、いま胸の中にある事情を整えてお答えください。,让我们再确认一次。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请把这一点定准。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v4].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v4].text,"최수민 씨, 송다은 씨에게 바로 가지 못한 상처를 말해 보십시오.","Ms. Choi, if part of the timing of the contact and the order in which the messages travelled is something you can speak about and part is not yet, please separate them and answer on the part you can.",ソン・ダウンさん、不安と確信の境目で何が決め手になったのか、お話しいただけますか。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v5].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 2 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_2_.variants_judgeq-d-1-empathy_approach-2-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|2].variants[judgeq-d-1-empathy_approach-2-v5].text,"송다은 씨, 예전 불신이 이번 판단을 흔든 정도를 말씀하십시오.","Ms. Song, if there is something about the timing of the contact and the order in which the messages travelled you have been carrying alone, please put it down here, in the form you are able to.",ソン・ダウンさん、連絡の頻度と意図を伏せていた間の心情を、率直に整えてください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v1].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v1].text,"최수민 씨, 경고하려는 마음과 악역이 될 두려움이 어떻게 부딪혔습니까.","Ms. Choi, this is a setting in which it is hard to speak. Regarding the gap between the contact itself and the verdict that was placed on it, please share, at your own pace, what you found most difficult to say.",ソン・ダウンさん、連絡の頻度と意図を前にして揺れていた時間も含めて、率直なところをお答えください。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v2].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v2].text,"송다은 씨, 상대의 경고 가능성을 들었을 때 어떤 감정이 먼저 왔습니까.","Ms. Song, if there were circumstances that made it hard to raise the gap between the contact itself and the verdict that was placed on it, please explain them in your own words first.",ソン・ダウンさん、連絡の頻度と意図を見て胸の中で結論に向かっていった経緯を、お話しください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v3].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v3].text,"두 분, 서로를 믿지 못한 시간이 이번 연락에 어떻게 붙었습니까.","Both parties, you do not need to lay everything out at once. Please each begin with the part of the gap between the contact itself and the verdict that was placed on it you feel ready to say today.",ソン・ダウンさん、連絡の頻度と意図について、いま胸の中にある事情を整えてお答えください。,让我们再确认一次。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请把这一点定准。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v4].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v4].text,"최수민 씨, 침묵이 반복될 걸 알면서도 왜 버텼습니까.","Ms. Choi, if part of the gap between the contact itself and the verdict that was placed on it is something you can speak about and part is not yet, please separate them and answer on the part you can.",ソン・ダウンさん、不安と確信の境目で何が決め手になったのか、お話しいただけますか。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v5].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 3 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_3_.variants_judgeq-d-1-empathy_approach-3-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|3].variants[judgeq-d-1-empathy_approach-3-v5].text,"송다은 씨, 틀렸을 수 있다는 생각을 왜 받아들이기 어려웠습니까.","Ms. Song, if there is something about the gap between the contact itself and the verdict that was placed on it you have been carrying alone, please put it down here, in the form you are able to.",ソン・ダウンさん、連絡の頻度と意図を伏せていた間の心情を、率直に整えてください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v1].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 4 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v1].text,"최수민 씨, 좋은 의도였어도 상대가 상처받은 책임을 보십니까.","Ms. Choi, this is a setting in which it is hard to speak. Regarding what each of you can confirm and what you still wish to dispute about the contact, please share, at your own pace, what you found most difficult to say.",ソン・ダウンさん、連絡の頻度と意図を前にして揺れていた時間も含めて、率直なところをお答えください。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v2_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v2].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 4 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v2_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v2].text,"송다은 씨, 확인하지 않은 단정이 만든 상처를 지금 어떻게 보십니까.","Ms. Song, if there were circumstances that made it hard to raise what each of you can confirm and what you still wish to dispute about the contact, please explain them in your own words first.",ソン・ダウンさん、連絡の頻度と意図を見て胸の中で結論に向かっていった経緯を、お話しください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v3_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v3].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 4 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v3_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v3].text,"두 분, 서로의 두려움이 사실 확인을 막은 지점을 말씀하십시오.","Both parties, you do not need to lay everything out at once. Please each begin with the part of what each of you can confirm and what you still wish to dispute about the contact you feel ready to say today.",ソン・ダウンさん、連絡の頻度と意図について、いま胸の中にある事情を整えてお答えください。,让我们再确认一次。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请把这一点定准。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v4_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v4].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 4 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v4_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v4].text,"최수민 씨, 보호하려던 침묵이 낙인을 키운 사실을 인정하십니까.","Ms. Choi, if part of what each of you can confirm and what you still wish to dispute about the contact is something you can speak about and part is not yet, please separate them and answer on the part you can.",ソン・ダウンさん、不安と確信の境目で何が決め手になったのか、お話しいただけますか。,请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v5_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v5].behaviorHint,재판관이 감정의 압력을 인정하되 책임의 지점을 놓치지 않는다. depth 4 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_empathy_approach_4_.variants_judgeq-d-1-empathy_approach-4-v5_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|empathy_approach|4].variants[judgeq-d-1-empathy_approach-4-v5].text,"송다은 씨, 집착으로 이름 붙인 뒤 되돌리기 어려웠던 이유는 무엇입니까.","Ms. Song, if there is something about what each of you can confirm and what you still wish to dispute about the contact you have been carrying alone, please put it down here, in the form you are able to.",ソン・ダウンさん、連絡の頻度と意図を伏せていた間の心情を、率直に整えてください。,换一个角度。请进一步补充：宋多恩女士，您看到那串通讯记录的第一反应是什么，请讲。请按时间顺序回答。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_fact_pursuit_1_.variants_judgeq-d-1-fact_pursuit-1-v1_.behaviorHint,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|fact_pursuit|1].variants[judgeq-d-1-fact_pursuit-1-v1].behaviorHint,재판관이 확인 가능한 사실과 시간순서를 먼저 고정한다. depth 1 기준으로 질문 강도를 조절한다.,,,,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
non_party_scripted_text_src_data_scriptedText_friend-01_channels_judge_question_.entries_d-1_fact_pursuit_1_.variants_judgeq-d-1-fact_pursuit-1-v1_.text,non_party_scripted_text,src/data/scriptedText,friend-01,channels[judge_question].entries[d-1|fact_pursuit|1].variants[judgeq-d-1-fact_pursuit-1-v1].text,"최수민 씨, 며칠 동안 이어진 연락이 무엇을 전하려던 것이었는지 먼저 말씀해 주십시오.","Ms. Choi, regarding the nine days of contact and what was said and unsaid across them, please walk me through what happened in chronological order, with dates where you can.",チェ・スミンさん、連絡の頻度と意図について、まず日付ごとの行為を時系列でお答えください。,崔秀敏女士，您在那段时间里反复联系宋多恩女士的未婚夫，请按时间顺序讲一段。,"Scripted text channel without party a/b as speaker: system, judge, witness, dossier, mediation, aftermath, and milestone copy."
